date,refit_date,monthly_core_scale,monthly_approved_extra,daily_implied_extra,daily_actual_extra,daily_cap_binding,daily_reduction_vs_monthly,daily_total_scale,daily_btc_trend,daily_p_bad,daily_downside_semivol30,daily_downside_scaler
2023-05-08,2023-05-08,0.9999999999998659,0.26166952129001264,0.26166952129001264,0.26166952129001264,False,0.0,1.2616695212898785,0.5452178766331364,0.040128607279384644,0.32633070146964266,1.0
2023-05-09,2023-05-08,0.9999999999998659,0.26166952129001264,0.28080811954556156,0.26166952129001264,False,0.0,1.2616695212898785,0.5850952985474841,0.04012860727927304,0.3263707375891047,1.0
2023-05-10,2023-05-08,0.9999999999998659,0.26166952129001264,0.28288977956734,0.26166952129001264,False,0.0,1.2616695212898785,0.5894326713194143,0.04012860727890777,0.3263920388734487,1.0
2023-05-11,2023-05-08,0.9999999999998659,0.26166952129001264,0.29272267856919126,0.26166952129001264,False,0.0,1.2616695212898785,0.6099206222605322,0.04012860727915332,0.33618753499670123,1.0
2023-05-12,2023-05-08,0.9999999999998659,0.26166952129001264,0.23375874010864092,0.23375874010864092,True,0.02791078118137172,1.2337587401085068,0.48706262501893804,0.040128607283090624,0.33498430102336724,1.0
2023-05-13,2023-05-08,0.9999999999998659,0.26166952129001264,0.2240251505232378,0.2240251505232378,True,0.03764437076677485,1.2240251505231037,0.46678159641614236,0.04012860728332479,0.334994154216123,1.0
2023-05-14,2023-05-08,0.9999999999998659,0.26166952129001264,0.2316734624234603,0.2316734624234603,True,0.02999605886655235,1.231673462423326,0.4827177144394649,0.04012860728560115,0.334994154216123,1.0
2023-05-15,2023-05-08,0.9999999999998659,0.26166952129001264,0.20823685438536796,0.20823685438536796,True,0.05343266690464468,1.2082368543852338,0.4338849057625631,0.040128607288669245,0.33441268343810876,1.0
2023-05-16,2023-05-08,0.9999999999998659,0.26166952129001264,0.14416110608023805,0.14416110608023805,True,0.11750841520977459,1.144161106080104,0.30037587809390554,0.0401286082288577,0.33482022799606437,1.0
2023-05-17,2023-05-08,0.9999999999998659,0.26166952129001264,0.15722435351127398,0.15722435351127398,True,0.10444516777873866,1.15722435351114,0.32759462313158155,0.04012860767789035,0.318866287295269,1.0
2023-05-18,2023-05-08,0.9999999999998659,0.26166952129001264,0.11054483830856339,0.11054483830856339,True,0.15112468298144927,1.1105448383084293,0.23033260501847763,0.04012861488111673,0.3276080875539531,1.0
2023-05-19,2023-05-08,0.9999999999998659,0.26166952129001264,0.12057230180288041,0.12057230180288041,True,0.14109721948713222,1.1205723018027463,0.25122595145058657,0.04012860847621725,0.2692393307273799,1.0
2023-05-20,2023-05-08,0.9999999999998659,0.26166952129001264,0.094887181452254,0.094887181452254,True,0.16678233983775864,1.09488718145212,0.19770811417414375,0.040128607279353315,0.260591484168359,1.0
2023-05-21,2023-05-08,0.9999999999998659,0.26166952129001264,0.10943648669207555,0.10943648669207555,True,0.15223303459793708,1.1094364866919415,0.22802322795259797,0.040128607294117616,0.23413715232814702,1.0
2023-05-22,2023-05-08,0.9999999999998659,0.26166952129001264,0.07892263182873548,0.07892263182873548,True,0.18274688946127715,1.0789226318286014,0.164444179577402,0.04012860739060103,0.23413715232814702,1.0
2023-05-23,2023-05-08,0.9999999999998659,0.26166952129001264,0.11789825817696602,0.11789825817696602,True,0.1437712631130466,1.117898258176832,0.24565428050330299,0.040128607281640305,0.2323977777732991,1.0
2023-05-24,2023-05-08,0.9999999999998659,0.26166952129001264,0.06734148463215643,0.06734148463215643,True,0.1943280366578562,1.0673414846320224,0.14031355691430727,0.04012860748326087,0.2595595985220449,1.0
2023-05-25,2023-05-08,0.9999999999998659,0.26166952129001264,0.050623177618400884,0.050623177618400884,True,0.21104634367161176,1.0506231776182668,0.10547908398341874,0.04012860736714728,0.2595595985220449,1.0
2023-05-26,2023-05-08,0.9999999999998659,0.26166952129001264,0.08898213209880587,0.08898213209880587,True,0.17268738919120677,1.0889821320986717,0.18540427977942564,0.04012860755245364,0.2595595985220449,1.0
2023-05-27,2023-05-08,0.9999999999998659,0.26166952129001264,0.09825743507656488,0.09825743507656488,True,0.16341208621344777,1.0982574350764307,0.20473041677908443,0.04012860792844331,0.2595595985220449,1.0
2023-05-28,2023-05-08,0.9999999999998659,0.26166952129001264,0.19388061868025475,0.19388061868025475,True,0.0677889026097579,1.1938806186801205,0.4039720740843576,0.04012860730680833,0.2588548067629754,1.0
2023-05-29,2023-05-08,0.9999999999998659,0.26166952129001264,0.16771920795462936,0.16771920795462936,True,0.09395031333538328,1.1677192079544954,0.3494618325556811,0.04012860730416943,0.2619155086353151,1.0
2023-05-30,2023-05-08,0.9999999999998659,0.26166952129001264,0.16988388360082027,0.16988388360082027,True,0.09178563768919237,1.1698838836006862,0.35397218608387104,0.04012862999033741,0.26196884121981606,1.0
2023-05-31,2023-05-08,0.9999999999998659,0.26166952129001264,0.14323552940427117,0.14323552940427117,True,0.11843399188574147,1.143235529404137,0.2984474772483102,0.040129065757870154,0.22867048531339468,1.0
2023-06-01,2023-05-08,0.9999999999998659,0.26166952129001264,0.105481876746039,0.105481876746039,True,0.15618764454397366,1.105481876745905,0.21988802828898296,0.04058554195218143,0.2342171420015991,1.0
2023-06-02,2023-05-08,0.9999999999998659,0.26166952129001264,0.15878904677468636,0.15878904677468636,True,0.10288047451532628,1.1587890467745523,0.33108408229256153,0.04079322886702328,0.2342171420015991,1.0
2023-06-03,2023-05-08,0.9999999999998659,0.26166952129001264,0.13206648483953623,0.13206648483953623,True,0.1296030364504764,1.1320664848394022,0.2753863479403417,0.040863965644757215,0.23417909128286657,1.0
2023-06-04,2023-05-08,0.9999999999998659,0.26166952129001264,0.13345170705494713,0.13345170705494713,True,0.1282178142350655,1.133451707054813,0.278333624738087,0.04106658201627119,0.23417909128286657,1.0
2023-06-05,2023-05-08,0.9999999999998659,0.26166952129001264,0.04109790275879732,0.04109790275879732,True,0.22057161853121532,1.041097902758663,0.0929383655900253,0.11558800291172337,0.28671590955932325,1.0
2023-06-06,2023-05-08,0.9999999999998659,0.26166952129001264,0.15258450882426514,0.15258450882426514,True,0.1090850124657475,1.152584508824131,0.3179516731985671,0.040203139745875194,0.28215751960966506,1.0
2023-06-07,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.20586003683840381,0.585761645799171,0.2900118775093503,1.0
2023-06-08,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.2200740197800045,0.5857911268450073,0.28996682131532087,1.0
2023-06-09,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.19022043487047846,0.5858079726235196,0.2899557812069418,1.0
2023-06-10,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.11304824666145627,0.5855856794530648,0.2911871640083222,1.0
2023-06-11,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.12300384819085833,0.5854676843092045,0.29031448208813315,1.0
2023-06-12,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.0969159877685907,0.537774826798102,0.2903160460715664,1.0
2023-06-13,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.13431662660983873,0.40328103125620224,0.2903160460715664,1.0
2023-06-14,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.012174247302122493,0.3337687098622224,0.31048375764884156,1.0
2023-06-15,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,-0.015566561454962324,0.3288317400013643,0.3100442251239084,1.0
2023-06-16,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.1397477064589688,0.32854539774021946,0.3100442251239084,1.0
2023-06-17,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.03566577439863694,0.3285571630554381,0.3007924062794724,1.0
2023-06-18,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.06687868663525255,0.3286323936717276,0.30169839905491447,1.0
2023-06-19,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.18311226745457782,0.32853016262879386,0.30169839905491447,1.0
2023-06-20,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.4455702191161632,0.32839868900976993,0.29817950314028613,1.0
2023-06-21,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6236743025468738,0.32839020439405364,0.29817950314028613,1.0
2023-06-22,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6092296162332024,0.32838971737887257,0.29844964735511936,1.0
2023-06-23,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6784978160549466,0.3283885852733193,0.27496907695508654,1.0
2023-06-24,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.659051577298136,0.3283883406806374,0.27558105683898804,1.0
2023-06-25,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6724756522886266,0.32838894485509174,0.27568062107614205,1.0
2023-06-26,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.5779552725955308,0.3283896151669133,0.27658607825863385,1.0
2023-06-27,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6446651403576158,0.32838869005399435,0.27658607825863385,1.0
2023-06-28,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6017322988087989,0.328388208880098,0.2824842197046256,1.0
2023-06-29,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6237522242278439,0.3283880673705586,0.2824347610967422,1.0
2023-06-30,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6986702603787361,0.3283876928888744,0.27565663900548404,1.0
2023-07-01,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.7025111996665818,0.3283873382849561,0.2709595982316662,1.0
2023-07-02,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6742207288486812,0.328387677149093,0.2709595982316662,1.0
2023-07-03,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.7161147623526437,0.32838778989328765,0.27004296716489673,1.0
2023-07-04,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6701058730527736,0.32838832811654395,0.27358846416760374,1.0
2023-07-05,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6900779882872907,0.32838774063070986,0.20541411162569995,1.0
2023-07-06,2023-06-07,0.9999330163645169,0.0,0.0,0.0,False,0.0,0.9999330163645169,0.6981598486135503,0.32838818970885814,0.2171382150300312,1.0
2023-07-07,2023-07-07,0.9999999999999518,0.3143600619540751,0.3143600619540751,0.3143600619540751,False,0.0,1.314360061954027,0.8146948036376912,0.22827527424889169,0.18355116586516007,1.0
2023-07-08,2023-07-07,0.9999999999999518,0.3143600619540751,0.31159067372776467,0.31159067372776467,True,0.002769388226310454,1.3115906737277165,0.8075159824930846,0.22827366768450782,0.18368125487129802,1.0
2023-07-09,2023-07-07,0.9999999999999518,0.3143600619540751,0.3070367737805779,0.3070367737805779,True,0.0073232881734972,1.3070367737805297,0.7957141618785659,0.22827369804325584,0.1842168467778249,1.0
2023-07-10,2023-07-07,0.9999999999999518,0.3143600619540751,0.30847620078579857,0.30847620078579857,True,0.00588386116827655,1.3084762007857504,0.7994422220219304,0.22827143153483223,0.1634929404032224,1.0
2023-07-11,2023-07-07,0.9999999999999518,0.3143600619540751,0.28282872907771234,0.28282872907771234,True,0.03153133287636278,1.282828729077664,0.73297584501879,0.22827271594342394,0.1634929404032224,1.0
2023-07-12,2023-07-07,0.9999999999999518,0.3143600619540751,0.2683041812945903,0.2683041812945903,True,0.046055880659484794,1.2683041812945421,0.6953340049929347,0.2282725154587641,0.1657979927933568,1.0
2023-07-13,2023-07-07,0.9999999999999518,0.3143600619540751,0.29321061871436066,0.29321061871436066,True,0.02114944323971446,1.2932106187143124,0.7602648178149781,0.22866187716786368,0.1657979927933568,1.0
2023-07-14,2023-07-07,0.9999999999999518,0.3143600619540751,0.23243884452277305,0.23243884452277305,True,0.08192121743130207,1.2324388445227248,0.6027378408926432,0.22872324001248837,0.178938270033957,1.0
2023-07-15,2023-07-07,0.9999999999999518,0.3143600619540751,0.20695341128084646,0.20695341128084646,True,0.10740665067322866,1.2069534112807982,0.5369573109978614,0.22916251611789404,0.17895699786220715,1.0
2023-07-16,2023-07-07,0.9999999999999518,0.3143600619540751,0.21090880821477723,0.21090880821477723,True,0.1034512537392979,1.210908808214729,0.5476751843748643,0.22980330593026238,0.179079819083958,1.0
2023-07-17,2023-07-07,0.9999999999999518,0.3143600619540751,0.18715278777242533,0.18715278777242533,True,0.1272072741816498,1.187152787772377,0.4860686277875049,0.22993265940939062,0.17940888122804433,1.0
2023-07-18,2023-07-07,0.9999999999999518,0.3143600619540751,0.19194479824878313,0.19194479824878313,True,0.12241526370529199,1.191944798248735,0.4986854597709796,0.23019693280436354,0.1808124018656717,1.0
2023-07-19,2023-07-07,0.9999999999999518,0.3143600619540751,0.17575536610160997,0.17575536610160997,True,0.13860469585246515,1.1757553661015618,0.4571497765990602,0.23108191188834423,0.1808124018656717,1.0
2023-07-20,2023-07-07,0.9999999999999518,0.3143600619540751,0.18691581349648131,0.18691581349648131,True,0.1274442484575938,1.186915813496433,0.48832898804563196,0.234467672113641,0.1812620541940588,1.0
2023-07-21,2023-07-07,0.9999999999999518,0.3143600619540751,0.15091126426522555,0.15091126426522555,True,0.16344879768884957,1.1509112642651773,0.44501108270566936,0.3217640183355237,0.1812620541940588,1.0
2023-07-22,2023-07-07,0.9999999999999518,0.3143600619540751,0.11528003575179964,0.11528003575179964,True,0.1990800262022755,1.1152800357517514,0.45045551523037136,0.48816239626750596,0.1812545816802353,1.0
2023-07-23,2023-07-07,0.9999999999999518,0.3143600619540751,0.0990352953347404,0.0990352953347404,True,0.21532476661933472,1.0990352953346922,0.49191121842347596,0.5973448393710631,0.1812545816802353,1.0
2023-07-24,2023-07-07,0.9999999999999518,0.3143600619540751,0.07053016683126402,0.07053016683126402,True,0.2438298951228111,1.070530166831216,0.36862493183415923,0.6173337138086208,0.20958230618009158,1.0
2023-07-25,2023-07-07,0.9999999999999518,0.3143600619540751,0.07941199233734195,0.07941199233734195,True,0.23494806961673317,1.0794119923372938,0.4174150026731377,0.6195058067928308,0.20945132397607752,1.0
2023-07-26,2023-07-07,0.9999999999999518,0.3143600619540751,0.08727951043734658,0.08727951043734658,True,0.22708055151672854,1.0872795104372983,0.459450456164405,0.6200699802717559,0.20825417946770736,1.0
2023-07-27,2023-07-07,0.9999999999999518,0.3143600619540751,0.05721817460136742,0.05721817460136742,True,0.2571418873527077,1.0572181746013192,0.30159996545665085,0.6205690904855795,0.20882170806213388,1.0
2023-07-28,2023-07-07,0.9999999999999518,0.3143600619540751,0.06596440393098384,0.06596440393098384,True,0.24839565802309127,1.0659644039309357,0.3471093742291475,0.619921507003514,0.19652318895526596,1.0
2023-07-29,2023-07-07,0.9999999999999518,0.3143600619540751,0.06546074772946342,0.06546074772946342,True,0.2488993142246117,1.0654607477294151,0.3443060096273626,0.6197525114341708,0.19652318895526596,1.0
2023-07-30,2023-07-07,0.9999999999999518,0.3143600619540751,0.06474753534495947,0.06474753534495947,True,0.24961252660911565,1.0647475353449112,0.34096434934593967,0.6202093534461156,0.19670882150413269,1.0
2023-07-31,2023-07-07,0.9999999999999518,0.3143600619540751,0.06766228123938121,0.06766228123938121,True,0.2466977807146939,1.067662281239333,0.356374726253115,0.6202745242302952,0.1967949852155933,1.0
2023-08-01,2023-07-07,0.9999999999999518,0.3143600619540751,0.08373975610794518,0.08373975610794518,True,0.23062030584612994,1.083739756107897,0.44032767107392173,0.6196479957586538,0.1967949852155933,1.0
2023-08-02,2023-07-07,0.9999999999999518,0.3143600619540751,0.057517352394459445,0.057517352394459445,True,0.2568427095596157,1.0575173523944112,0.30197375902875845,0.6190572811395723,0.20620964879178547,1.0
2023-08-03,2023-07-07,0.9999999999999518,0.3143600619540751,0.06329596634160102,0.06329596634160102,True,0.2510640956124741,1.0632959663415529,0.32456834085220937,0.6099683279311426,0.20148194868142602,1.0
2023-08-04,2023-07-07,0.9999999999999518,0.3143600619540751,0.07750537794904074,0.07750537794904074,True,0.2368546840050344,1.0775053779489925,0.38803576869487555,0.6005245691152478,0.1994942595397914,1.0
2023-08-05,2023-07-07,0.9999999999999518,0.3143600619540751,0.08697501970599118,0.08697501970599118,True,0.22738504224808392,1.086975019705943,0.32959762976770424,0.47223516281175953,0.18673269741936085,1.0
2023-08-06,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.3844502392034207,0.7785593548889562,0.18673269741936085,1.0
2023-08-07,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.40091473257296106,0.7785573794563134,0.18660473569787916,1.0
2023-08-08,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.44377251103819126,0.7785686404755976,0.18605585683358142,1.0
2023-08-09,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.41487223531233003,0.7785753206900352,0.1873694297223065,1.0
2023-08-10,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.38864628329966555,0.7785745687990073,0.1879622897637366,1.0
2023-08-11,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.37123828936110415,0.778574905768998,0.18594536414782112,1.0
2023-08-12,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.3427487271416593,0.7779067249119623,0.18594536414782112,1.0
2023-08-13,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.4593566437292404,0.7761137814679663,0.13473729425193984,1.0
2023-08-14,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.46694095211629316,0.778004081126455,0.13471241910538584,1.0
2023-08-15,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.4146529496081993,0.7785715400856171,0.1373260896031539,1.0
2023-08-16,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.2774216970886092,0.7785748598017626,0.1481117555134579,1.0
2023-08-17,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.045004351551406335,0.7785337245598635,0.30244453214669087,1.0
2023-08-18,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.04177026933653455,0.7784213875507446,0.3117041541315815,1.0
2023-08-19,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.07672984132856514,0.77853904690981,0.31144288734961967,1.0
2023-08-20,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.16309495435159643,0.7784093313938563,0.31144288734961967,1.0
2023-08-21,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.1646363813520253,0.7785163223221481,0.31130199714368734,1.0
2023-08-22,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.17989105351507073,0.7784692858374507,0.31144634164933027,1.0
2023-08-23,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.1771288137265531,0.7785105128374269,0.2925583333902857,1.0
2023-08-24,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.20145830334729553,0.778385878855956,0.29447040407099195,1.0
2023-08-25,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.24989271532929214,0.778342613288063,0.2949064023028442,1.0
2023-08-26,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.2572792496509825,0.7780777281847657,0.29456019747264,1.0
2023-08-27,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.23845872981943644,0.7779515649633241,0.29456019747264,1.0
2023-08-28,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.2522171810606783,0.7770164534265825,0.29456019747264,1.0
2023-08-29,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,0.007879788900920337,0.7676084408064957,0.29443626351847885,1.0
2023-08-30,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.0763118553526006,0.7280075376971296,0.29907540368303775,1.0
2023-08-31,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.2230351921730318,0.3704083181905028,0.34810721931835575,1.0
2023-09-01,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.24022030295384755,0.0660015139202556,0.3431024933853964,1.0
2023-09-02,2023-08-06,0.9999999997314954,0.0,0.0,0.0,False,0.0,0.9999999997314954,-0.25105769618970875,0.022280843697289214,0.3431024933853964,1.0
