date,btc_log_return_20d,btc_log_return_40d,btc_log_slope_20d_ann,btc_log_slope_40d_ann,btc_kama_gap,btc_kama_slope_10d,btc_distance_from_90d_high,btc_consolidation_duration_5pct,btc_rv20_ann,btc_rv20_to_rv60,btc_daily_rsi14,btc_daily_rsi28,btc_4h_rsi14,btc_4h_rsi28,btc_price_rsi_rank_divergence_20d,btc_rsi14_extreme_persistence_14d,btc_rsi14_failure_from_14d_max,eth_btc_log_return_20d,sol_btc_log_return_20d,bnb_btc_log_return_20d,eth_btc_log_return_40d,sol_btc_log_return_40d,bnb_btc_log_return_40d,brkk_return_dispersion_20d,alt_outperformance_breadth_20d,canonical5_outperformance_breadth_20d,high_beta_participation_20d,breadth_acceleration_10d,breadth_contraction_from_10d_max
2024-11-15,0.305135722517,0.37093980057,5.65768681306,3.01691198014,0.0513503540622,0.269843822315,0,11,0.657857056654,1.35254806757,77.6425101255,72.8553172347,52.3953919967,58.7772182358,0.15,0.714285714286,6.86397152049,-0.0862315404934,-0.0595401228917,-0.245305947553,-0.134775807731,0.0287284544611,-0.288399506335,0.090720020214,0,0.25,0,-0.025,0.25
2024-11-16,0.28648305985,0.375569054352,5.93051176129,3.1735276398,0.0364694443306,0.267103905088,-0.00489003490748,12,0.663479368763,1.37599339381,76.3643576359,72.1188802158,60.3306064883,62.4301808203,0.2,0.785714285714,8.14212401001,-0.0639394172906,-0.0866052960103,-0.231199941786,-0.118506285351,0.0288303754437,-0.277106276675,0.0845722975337,0,0.25,0,-0.025,0.25
2024-11-17,0.250253038543,0.368488688763,6.16595910793,3.29217208762,0.0230807424413,0.262653290303,-0.0129194030192,13,0.667041634631,1.38488266749,74.2042955103,70.8985554613,57.264675768,60.6488085887,0.2,0.857142857143,10.3021861357,-0.0695478600111,0.0363768231171,-0.221070639843,-0.137221364016,0.135287264583,-0.304951443528,0.0985808023213,0.333333333333,0.5,0.5,0.2,0
2024-11-18,0.21811064388,0.400063759906,6.52332955547,3.35973063413,0.0246429049921,0.262455452914,-0.00623944945995,14,0.656679823685,1.36640152675,74.8418696017,71.3172844741,53.0424291753,58.4533790696,0.2,0.928571428571,9.66461204429,-0.0228495683254,0.071923470295,-0.19749337629,-0.0975666637066,0.142854560275,-0.31893525678,0.098984388846,0.333333333333,0.5,0.5,0.175,0
2024-11-19,0.243718287793,0.425391382983,6.83523829244,3.41969107061,0.0366629902373,0.26502154308,0,15,0.653570046208,1.35644517002,76.7234284376,72.5607009721,52.4478361351,57.0261660668,0.25,1,7.78305320834,-0.0879406168442,0.0629537136261,-0.210852642978,-0.16141581411,0.11063372198,-0.337833368171,0.102774615438,0.333333333333,0.5,0.5,0.175,0
2024-11-20,0.293680519026,0.410532303592,6.95791273824,3.52939042867,0.0481146389229,0.239156529969,0,16,0.627744230843,1.29940105999,78.5700698242,73.8199144799,57.7333583307,59.3657670702,0.15,1,5.93641182177,-0.0957198915027,0.0398827541622,-0.244956425783,-0.180657614302,0.0707114296426,-0.356591714431,0.109701174033,0.333333333333,0.5,0.5,0.175,0
2024-11-21,0.346928831871,0.44179545869,7.07202617112,3.68174984316,0.079706641458,0.167943051597,0,17,0.626472115202,1.27649438786,81.7507640797,76.1366722984,62.9214541741,61.8073204045,0.15,1,2.75571756626,-0.057111862402,0.0871028650309,-0.265274066409,-0.137908179368,0.118483653304,-0.366229256875,0.129787782753,0.333333333333,0.5,0.5,0.15,0
2024-11-22,0.354505521257,0.452958925058,7.01605475599,3.80415326217,0.0709665819719,0.140105677417,0,18,0.622861887505,1.27111641905,82.1575373962,76.4449903406,70.1915944944,66.2792538995,0.1,1,2.34894424974,-0.0661801705897,0.0811700221453,-0.24721229833,-0.154430267747,0.100274006958,-0.351977083529,0.121037692191,0.333333333333,0.5,0.5,0.125,0
2024-11-23,0.350764320225,0.390692512952,6.65084360168,3.94895861221,0.0520648489223,0.102121882817,-0.0123326457145,19,0.626103968216,1.27230518574,78.1763897836,74.3320911905,68.8008010285,66.031498743,0.2,1,6.33009186235,-0.0280198308559,0.0992051592013,-0.196967195552,-0.135613858968,0.0901428429556,-0.291670153411,0.106615642764,0.333333333333,0.5,0.5,0.075,0
2024-11-24,0.366647424452,0.378148383356,6.02712562334,4.09099596116,0.0414946140256,0.105788584516,-0.0100307406059,20,0.61452059454,1.25813585957,78.3869098878,74.4686841657,58.3529335411,61.729752076,0.2,1,6.11957175818,-0.0290719971284,0.103395773495,-0.189391466514,-0.124207721761,0.112297812007,-0.274159708157,0.10499387036,0.333333333333,0.5,0.5,0.05,0
2024-11-25,0.293223649731,0.318803176605,5.0628354666,4.15009236057,-0.0103331500612,0.0854097406512,-0.0594789265057,0,0.682024114879,1.34943351402,64.0856202616,66.5761939124,56.3384854185,59.5829435584,0.7,0.928571428571,19.7549682902,0.0499837865926,0.0471506301428,-0.171363230784,-0.0505466243622,0.0985177404758,-0.26171872863,0.090428754416,0.666666666667,0.75,0.5,0.25,0
2024-11-26,0.196324097787,0.310441698555,4.37203481719,4.16814951859,-0.0211831313802,0.0750109679668,-0.0700444929822,0,0.610248601597,1.20335209471,61.5036019641,65.0485755998,32.7214750303,46.0306886302,0.6,0.857142857143,22.3369865877,0.00374522592848,0.0158370237072,-0.161005721321,-0.0667929605385,0.116670035159,-0.276270885332,0.0727796859527,0.666666666667,0.75,0.5,0.2,0
2024-11-27,0.234059514872,0.337139138761,3.81169151074,4.24117703557,0.0190866751547,0.0710340246338,-0.0306282611334,1,0.624206194796,1.21283920835,66.8668560381,67.8982858223,34.881388852,44.5397580086,0.65,0.785714285714,15.2906813581,-0.00158156739261,-0.0251858726578,-0.160168863159,-0.0131142937795,0.108595339274,-0.264818477182,0.0662468846402,0,0.25,0,-0.275,0.5
2024-11-28,0.223214180313,0.335581620646,3.16026116072,4.28703504637,0.0159254058367,0.0663313685941,-0.0328441127695,2,0.626969629837,1.21863662461,66.3075857483,67.5770714053,53.6463182863,53.4134730706,0.6,0.714285714286,15.849951648,-0.0339697357111,-0.0502347664097,-0.133656506779,-0.0344370301152,0.061104425263,-0.245823197647,0.0491825215529,0,0.25,0,-0.25,0.5
2024-11-29,0.239834244461,0.34487201707,2.49700852778,4.34839264897,0.0334479986677,0.0590657052722,-0.0144804433119,3,0.62642095422,1.241294282,68.6479339738,68.843828543,52.8906690512,52.8366184549,0.55,0.642857142857,13.5096034224,-0.100888040724,-0.0431829129527,-0.192910454292,-0.0765810486492,0.0291603716253,-0.267455681138,0.0722296455381,0,0.25,0,-0.225,0.5
2024-11-30,0.18194798535,0.358277947707,1.91658749525,4.33758490236,0.0218966722508,0.0487332543043,-0.025118412005,4,0.612879573564,1.24470647536,65.7966777902,67.265039762,58.5672802941,56.0393379349,0.6,0.571428571429,16.360859606,-0.0305327873768,-0.0588002063692,-0.141185291522,-0.0298143810489,-0.000700720931734,-0.270970188457,0.0525317331606,0,0.25,0,-0.2,0.5
2024-12-01,0.0919448718777,0.365587530496,1.84314195639,4.31397418521,0.0297735303572,0.0364179916575,-0.0172594345346,5,0.464670384893,0.94499708281,66.8907601068,67.8302478083,51.7164260966,52.8419307618,0.45,0.5,15.2667772894,0.0030581491149,-0.0279917649374,-0.0974783987137,-0.019446328437,-0.0198921478831,-0.2659845479,0.0404621862682,0.333333333333,0.5,0,0.05,0.25
2024-12-02,0.0858952786447,0.362951776024,1.60116154376,4.23086643736,0.0150386881934,0.0225434664597,-0.0308556809449,6,0.468494453124,0.947541357003,63.128532489,65.7921826585,56.3427856097,54.811008941,0.5,0.428571428571,19.0290049072,0.0302820402614,-0.0214867035797,-0.0505619090511,0.00388442960127,-0.0844424614844,-0.260779788486,0.0295764915014,0.333333333333,0.5,0,0.05,0.25
2024-12-03,0.0588113417884,0.340361890676,1.46916342206,4.15487558318,0.0148491847576,0.0173253266305,-0.0307639647292,7,0.457232343155,0.926530772802,63.1435917524,65.7993713545,47.2497451555,50.3139652342,0.45,0.357142857143,19.0139456438,0.0670147201718,0.0249253382104,0.109753590302,0.0140773532746,-0.0626053172848,-0.128702023502,0.0417971703852,1,1,1,0.5,0
2024-12-04,0.121299105893,0.390762737806,1.25389891433,4.06196170258,0.043482543726,0.00510175620908,-0.00308093677952,8,0.436864349217,0.881181041023,67.4631642622,67.9102023407,48.7311635235,50.4433817924,0.5,0.285714285714,14.694373134,0.105570959182,-0.0319801073699,0.0512934518109,0.061884442559,-0.0617251564167,-0.139639532396,0.052201414171,0.666666666667,0.75,0.5,0.225,0.25
2024-12-05,0.0629384438772,0.368074166395,1.12406136919,3.92814173745,0.024721727774,0.00665724740084,-0.0196817740565,9,0.416414397324,0.834008118138,62.7162750111,65.4000052402,63.5531023429,57.729402714,0.55,0.214285714286,19.4412623851,0.139985954624,0.0136580097264,0.0835740246136,0.053754414131,-0.0458821131654,-0.16173192294,0.0563452143927,1,1,1,0.45,0
2024-12-06,0.0962653902139,0.382748450063,1.07964312268,3.82637737769,0.0472285248631,0.0137005280376,0,10,0.428210959264,0.856104534168,66.9768556279,67.5198698094,46.7849371192,50.2068268962,0.5,0.142857142857,11.4100542598,0.147796913662,-0.00268883578605,0.0630316657368,0.0838574963715,-0.0892941317963,-0.168168276049,0.0612241990427,0.666666666667,0.75,0.5,0.2,0.25
2024-12-07,0.105280395363,0.355533433906,0.940459940919,3.73911012104,0.0448870657673,0.0156872102218,0,11,0.424705254625,0.849418178609,67.1088500153,67.5870262175,55.00106201,54.9383420928,0.45,0.0714285714286,11.2780598725,0.156438467319,-0.102462959047,0.0864756993823,0.0868906073082,-0.0660861359297,-0.13459494046,0.0968479003187,0.666666666667,0.75,0.5,0.15,0.25
2024-12-08,0.111252112265,0.329362756145,0.84866785339,3.69906808896,0.0524595955411,0.0204485159839,0,12,0.425869786438,0.863266936312,68.9803785309,68.5327429727,54.9760679725,54.8820617909,0.3,0,0,0.110493867103,-0.122871126811,0.0701049502344,0.0876442987772,-0.0509476565158,-0.127388426055,0.088582999152,0.666666666667,0.75,0.5,0.1,0.25
2024-12-09,0.0523960944681,0.296114382261,0.610754532924,3.57728215019,0.0124950452776,0.0187722744485,-0.0379105483466,13,0.459853752407,0.909104426879,58.2679210869,62.8290700041,61.3106578345,57.7287535461,0.5,0,10.712457444,0.125375484365,-0.144920107481,0.0606859548796,0.0374348675208,-0.0819663938551,-0.150166688098,0.0999756000944,0.666666666667,0.75,0.5,0.05,0.25
2024-12-10,0.0241676192028,0.317848138228,0.429367242769,3.38539357123,0.00535326902453,0.018405923591,-0.0446702434458,14,0.453740807988,0.903527318565,56.5806563053,61.8768312005,41.2645041731,47.6357777603,0.35,0,12.3997222256,0.142915029601,-0.121688496277,0.0873353106426,0.0471951380984,-0.0818057421146,-0.157621115141,0.0998922341897,0.666666666667,0.75,0.5,0,0.25
2024-12-11,0.0281592026573,0.375088034528,0.715038763811,3.21697853328,0.0505365690562,0.019973857949,0,15,0.460875021686,0.901744267284,64.0205022497,65.4750158262,41.9923307302,46.645847625,0.65,0,4.9598762812,0.104484901774,-0.148554181008,0.106093555167,0.0473730393722,-0.0614513159771,-0.159180511242,0.104018663158,0.666666666667,0.75,0.5,-0.025,0.25
2024-12-12,0.0111847394987,0.365690260756,0.960745174804,3.00554380886,0.037305456592,0.0210451565781,-0.0110824227441,16,0.463443780433,0.904777322521,61.2266144383,63.9276924282,63.6970098163,57.4890242596,0.75,0,7.75376409259,0.142759861518,-0.135097853114,0.0976342437361,0.0765796909285,-0.0539278309686,-0.149578054594,0.106527494512,0.666666666667,0.75,0.5,-0.05,0.25
2024-12-13,0.0376931927409,0.388457512966,1.20231258946,2.77572529062,0.0491149376211,0.0235982360446,0,17,0.463029289845,0.923273508633,63.4056838703,65.0140584593,53.7171210629,53.3525406501,0.6,0,5.57469466065,0.103042782773,-0.163358639238,0.0718527646927,0.0750229519175,-0.0641534800368,-0.12511443086,0.102996850469,0.666666666667,0.75,0.5,-0.025,0.25
2024-12-14,0.0353233522503,0.401970776702,1.43638902458,2.50021975783,0.0477125422639,0.0245793311413,-4.19031937628e-05,18,0.463096379545,0.92354267703,63.3942001032,65.0079816443,59.522939734,56.3283082355,0.55,0,5.58617842769,0.105708034312,-0.174335763542,0.0463540842715,0.0766360371841,-0.0709399900466,-0.143037382242,0.104393269996,0.666666666667,0.75,0.5,-0.025,0.25
2024-12-15,0.116135296948,0.409358946679,1.50997160908,2.26781956586,0.0712540946425,0.0307463899363,0,19,0.411173790647,0.814944649848,67.8811855778,67.279602627,57.3678524321,55.6704895757,0.1,0,1.0991929531,0.0318507632029,-0.15937466423,0.00603225843474,0.0818345497955,-0.112224034087,-0.165330972349,0.0754338916734,0.666666666667,0.75,0.5,0,0
2024-12-16,0.142582527598,0.338906625384,1.5336985704,2.14778940943,0.0801532904206,0.0309300160692,0,20,0.405523100497,0.804202043717,69.9586629683,68.3942930179,72.8197258174,63.2376575167,0,0,0,0.0388774353147,-0.207499694834,0.0182773517456,0.0426226612432,-0.191662671127,-0.142728369576,0.0990590002176,0.666666666667,0.75,0.5,0,0
2024-12-17,0.101778760602,0.335838275474,1.72209279506,2.01079674668,0.074089138774,0.0342196105183,0,21,0.375409548066,0.74456699043,70.0568631336,68.4467770414,69.21483646,63.8066206735,0,0.0714285714286,0,-0.0382215174686,-0.182706992765,0.00634286655637,-0.0398030848612,-0.207892865423,-0.153825996602,0.0764382298672,0.333333333333,0.5,0.5,-0.225,0.25
2024-12-18,0.0465754516985,0.269789632012,1.54165600168,1.78604571295,0.0139662171909,0.0286667417599,-0.0558703575319,0,0.460646016975,0.871370157302,54.8163822907,60.2519857239,65.0722327148,62.5326048579,0.6,0.0714285714286,15.2404808428,-0.0332494893634,-0.18667627046,0.00200857969227,-0.0672192250745,-0.236911036869,-0.131647927087,0.0775977102417,0.333333333333,0.5,0.5,-0.2,0.25
2024-12-19,1.90845706075e-05,0.239853329031,1.29937486339,1.50884021736,-0.0137154341682,0.0285314185361,-0.0817070989866,0,0.471457443517,0.880863955277,49.4580911776,56.9803811889,32.2165172713,44.0276672254,0.35,0.0714285714286,20.598771956,-0.0500207968807,-0.227559333608,0.0165685606788,-0.150908837604,-0.270742246561,-0.176341893613,0.0968608379869,0.333333333333,0.5,0.5,-0.175,0.25
2024-12-20,0.0143911172165,0.196339102567,1.01288542855,1.28593627186,-0.0101379595765,0.0283983729342,-0.0784698626469,0,0.469093114705,0.885171234256,50.1160491125,57.2817744766,30.5655962298,39.8424227049,0.3,0.0714285714286,19.9408140211,-0.0789051579682,-0.214650374697,0.0234053233384,-0.109437945345,-0.273450581066,-0.117779968183,0.0930098550858,0.333333333333,0.5,0.5,-0.15,0.25
2024-12-21,0.00109843238401,0.0930433042617,0.737324780347,1.18018043349,-0.0147179380926,0.0258152486993,-0.0833076267735,0,0.468550845753,0.883166907465,49.0876221594,56.6665153353,42.4419214184,44.3644165771,0.25,0.0714285714286,20.9692409742,-0.105838495157,-0.267334201735,0.0102698047592,-0.102780346042,-0.295325966672,-0.0872085939546,0.111635796325,0.333333333333,0.25,0.5,-0.35,0.5
2024-12-22,-0.00685089475425,0.0790443838905,0.266777517777,1.02776871925,-0.0342370897152,0.0223316775413,-0.103147877386,0,0.474304689418,0.889345977241,45.008400107,54.191000615,42.094470854,44.0588095801,0,0.0714285714286,25.0484630265,-0.0976707125813,-0.216602823388,0.00985646888466,-0.0673886723199,-0.238089526968,-0.0407054401664,0.091359268128,0.333333333333,0.25,0.5,-0.3,0.5
2024-12-23,-0.0101528068823,0.0486585349062,-0.216187777189,0.903815658321,-0.0340620149497,0.0160461289245,-0.106019725678,0,0.474455951365,0.891650173631,44.4328167587,53.8379506812,37.8962966901,41.3108735255,0,0.0714285714286,25.6240463749,-0.0444234495422,-0.197223517676,-0.0465252949378,0.0225912706296,-0.172298179465,0.0632282953638,0.0746229667958,0,0,0,-0.475,0.75
2024-12-24,0.00077322844965,0.122072334343,-0.32746863457,0.780537586938,0.0043468955875,0.0148261859195,-0.0703844036779,0,0.4892055604,0.916415321042,52.5428107903,57.4085783129,42.3814522576,42.9268364401,0.15,0.0714285714286,17.5140523433,-0.0948600180715,-0.1514895622,-0.0601461492845,0.0107109411104,-0.18346966957,-0.00885269747356,0.0549548944564,0,0,0,-0.4,0.75
2024-12-25,0.0252995501612,0.0882379940384,-0.49562368932,0.717583170242,0.011486433161,0.00804870367526,-0.0631669062072,0,0.48418991967,0.907009737578,54.0069585854,58.0894774391,56.9597054743,51.045793883,0.1,0.0714285714286,16.0499045482,-0.104492817732,-0.203018418445,-0.0455563316087,0.0354931368925,-0.189360408719,0.0380176930049,0.0759052529138,0,0,0,-0.325,0.75
2024-12-26,-0.0404002235192,0.0558651666947,-0.708209441223,0.591928920885,-0.0220953268008,-0.00236847802693,-0.0974444130585,0,0.494627821625,0.908726509633,46.6464361099,53.8495396176,59.4831296375,52.6354987352,0,0.0714285714286,23.4104270236,-0.141123925931,-0.188225461137,-0.0171239810007,0.00667298773102,-0.190914296923,0.0459076847361,0.0800422837013,0,0,0,-0.25,0.5
2024-12-27,-0.057017769771,0.0482626255921,-0.975241910903,0.430104960107,-0.0317163924201,-0.0144208612504,-0.111507518721,0,0.497818621492,0.915319151079,43.9970849698,52.2276228702,43.4907735828,45.3850726256,0,0.0714285714286,26.0597781638,-0.124305341633,-0.199710270692,-0.0233128646044,0.0321331256859,-0.302173229739,0.0631628347779,0.0801876426155,0,0,0,-0.2,0.5
2024-12-28,-0.0591751674453,0.0520769448197,-1.08263567904,0.288544328783,-0.0202136413403,-0.0157625267718,-0.102076304858,0,0.496606449145,0.924096880999,46.2037874924,53.2077913422,40.7838935267,43.6285598586,0,0.0714285714286,23.8530756411,-0.103204945132,-0.13340897889,0.0320311023644,0.0072889219703,-0.2562801057,0.102136052599,0.0689414155959,0.333333333333,0.25,0.5,0.075,0.25
2024-12-29,-0.0370513402909,0.0153447541772,-1.46644445523,0.149721002114,-0.0347400036931,-0.0172572615471,-0.116791700735,0,0.474567395444,0.879868782579,43.3346120093,51.4981152605,46.9690175017,46.3086788819,0,0.0714285714286,26.7222511243,-0.0636266688419,-0.0944312560255,0.0450288376167,0.0617488155231,-0.239351363507,0.105714792496,0.0543123321134,0.333333333333,0.25,0.5,0.1,0.25
2024-12-30,-0.0401453068057,-0.0159776876029,-1.92344997803,0.0260299325922,-0.0417785306952,-0.0199312737544,-0.125706396477,0,0.475401779349,0.889900184858,41.6473364211,50.4791037675,39.1479030319,42.9415043044,0,0.0714285714286,28.4095267125,-0.0361166884284,-0.0696988199292,0.0814778092925,0.106798341173,-0.191387316206,0.168813119935,0.0562425399291,0.333333333333,0.25,0.5,0.125,0
2024-12-31,-0.0775834350302,-0.0494242323729,-2.05030608519,-0.0265682620276,-0.0323648934833,-0.0206535577245,-0.118319961211,0,0.427488286695,0.802377675627,43.6065981629,51.307001896,40.5040132949,42.6683789443,-0.05,0,11.2097841278,-0.0604479260472,-0.105257417118,0.064976353352,0.044036975727,-0.253811598126,0.171069908519,0.0640671908419,0.333333333333,0.25,0.5,0.125,0
2025-01-01,-0.0556423992456,-0.0444576597469,-2.14250779219,-0.0531795994128,-0.0216956465751,-0.018984946744,-0.108749112205,0,0.430589679718,0.808317714899,46.1305139356,52.3768361163,46.1421987744,45.6027963942,-0.1,0,7.87644464981,-0.0885535539575,-0.0998309737775,0.0585710733206,0.0542063075607,-0.234928826891,0.156205317057,0.0652411730371,0.333333333333,0.5,0.5,0.35,0
2025-01-02,-0.044758052354,-0.00706485961305,-1.99264244208,-0.0608051633954,0.00299586072908,-0.015598358429,-0.0862020880448,0,0.441167846348,0.826533886929,51.6234541146,54.8028540872,51.8513193349,48.427109081,-0.15,0,2.38350447075,-0.0779442119656,-0.0313812258945,0.0175630693127,0.0250985708078,-0.194739865133,0.0894158340054,0.0362748530352,0.333333333333,0.5,0.5,0.3,0
2025-01-03,-0.0325270623696,0.00279628988074,-1.75489476542,-0.0484019699678,0.0151855445708,-0.0155838518818,-0.074995566914,0,0.445411243849,0.837592220442,54.1271634041,55.9592494252,62.0063677376,54.2997862822,-0.1,0,0,-0.0373688807577,0.0236669386433,0.0312549309588,0.0683391535548,-0.150668824898,0.0776090152303,0.0267226546619,0.666666666667,0.75,1,0.475,0
2025-01-04,-0.0616274675065,0.0545078294414,-1.32640556409,-0.107493218125,0.0154494906299,-0.0160156654972,-0.0745591364254,0,0.423041228949,0.797555451086,54.2265189097,56.0047105353,64.085656894,56.6274382824,-0.1,0,0,-0.0177764085255,0.0271522430869,0.054003223017,0.0140743546775,-0.132222421143,0.0600354814517,0.0272275910891,0.666666666667,0.75,1,0.4,0
2025-01-05,-0.0753214186854,0.0672611089123,-0.769187557681,-0.184232617824,0.0161631796129,-0.0118108091526,-0.0732107433508,0,0.415685049634,0.846168392383,54.5540238774,56.149738985,62.420270315,56.3545475202,-0.1,0,0,-0.0166455859937,0.0623789661449,0.0595294451073,0.022231849321,-0.145120728689,0.0778067968529,0.0351493249929,0.666666666667,0.75,1,0.325,0
2025-01-06,-0.0374200432437,0.0643587173579,0.0347691748011,-0.155745234623,0.0451337057687,0.00444381813288,-0.0367285652988,1,0.453348806456,0.909526335115,62.3939294994,59.862178096,61.4148349832,56.3600083035,0,0,0,-0.0168274318425,0.0150795803953,0.0536320200988,-0.055048949311,-0.16762741237,0.0599748866552,0.0260478312342,0.666666666667,0.5,1,0.025,0.25
2025-01-07,-0.0329652769682,0.0136101747303,0.251380278863,-0.205701659206,-0.00872144982434,0.00556753341066,-0.0864864462517,0,0.443133652608,0.854719578892,49.7803315288,53.4604772793,77.0698111926,65.8855498731,-0.1,0,12.6135979707,-0.0371222314495,0.0116285242949,0.0497672960554,-0.0703717208129,-0.175047746165,0.0517758757477,0.0309950182376,0.666666666667,0.75,1,0.225,0
2025-01-08,-0.0249464338209,-0.0249273492503,0.223305575692,-0.256529197049,-0.0277564792009,0.00682325333742,-0.104331855261,0,0.435316085384,0.834382094122,46.1749410349,51.415466796,40.9227268529,47.7455852922,-0.05,0,16.2189884645,-0.00166130699941,0.0437054494989,0.0696202595422,-0.0516821038801,-0.183853884109,0.086188820221,0.0301772767357,0.666666666667,0.75,1,0.175,0
2025-01-09,-0.0552042561821,-0.0408131389657,0.0897808170096,-0.356591589469,-0.0531459920404,0.0093928247242,-0.127963548632,0,0.447959268082,0.869143072405,41.8521402945,48.8493068811,37.3302995111,43.8755794764,-0.05,0,20.5417892049,-0.0204541411747,0.0049604444527,0.0652917266246,-0.0993592991429,-0.209689930244,0.0886970499631,0.031961017351,0.666666666667,0.75,1,0.125,0
2025-01-10,-0.0267269881226,-0.0256285557385,0.0772645798085,-0.41158857139,-0.0306195152897,0.0104680131183,-0.107483539165,0,0.461224975715,1.00379975716,46.5244747232,51.0452173913,34.2658666763,40.0637858769,-0.2,0,15.8694547762,0.0049639629099,0.0604852393686,0.0705461896425,-0.100874532247,-0.206848962366,0.0808159944016,0.0317654817624,1,1,1,0.3,0
2025-01-11,-0.00617833835757,-0.0130292331118,-0.0536323690768,-0.486167477538,-0.0317805609806,0.0105035300075,-0.108671851195,0,0.451900990242,0.984597637662,46.2920450468,50.9136972225,46.9765230398,46.7718461578,-0.15,0,16.1018844526,0.00648299998749,0.0472573350815,0.0759147862761,-0.0911877125938,-0.169345488306,0.0857712551608,0.0309666238087,1,1,1,0.25,0
2025-01-12,-0.00355188213262,-0.0137046890149,-0.202650845629,-0.560496902064,-0.0316428578981,0.00971496438756,-0.109189405744,0,0.451716638043,0.994228871628,46.1838243535,50.8545156192,47.3678402192,46.8608288287,-0.1,0,16.210105146,-0.0428642057641,-0.0048999139921,0.00236990001302,-0.0872876553063,-0.202123431668,-0.0441553949248,0.0183834635098,0.333333333333,0.5,0.5,-0.25,0.5
2025-01-13,-0.0427341092486,-0.0419608807989,-0.12494680888,-0.594480085613,-0.0304976258301,0.00831667084811,-0.109273827531,0,0.415879424299,0.932983518359,46.1648660872,50.844518177,47.5320662969,47.0005380622,-0.05,0,16.2290634123,-0.0646488951793,-0.0321508500693,0.0308108188974,-0.159508913251,-0.18364041227,-0.0293353303871,0.0356154066696,0.333333333333,0.5,0.5,-0.225,0.5
2025-01-14,-0.0292763729241,-0.00397682276288,0.131284544673,-0.620864960014,-0.00959469127486,0.00796244416075,-0.0901963880666,0,0.425869349686,0.974261311965,51.0544526821,53.0093808863,51.6547222088,48.7678579895,-0.05,0,11.3394768174,-0.0515008051503,-0.0220062587207,0.0238112156652,-0.155993622882,-0.225024677166,-0.0217451159435,0.0277766224244,0.333333333333,0.5,0.5,-0.2,0.5
2025-01-15,0.047956360532,0.00755613701284,0.397115776343,-0.553714908264,0.03029943889,0.00767420608915,-0.0531064862126,0,0.428905222514,0.95894140199,58.8749302571,56.8416265217,60.2847350584,53.7626974893,0,0,3.5189992423,-0.0136293185643,0.0403541827878,-0.0120690629661,-0.154753244495,-0.147871278349,-0.0291930439668,0.0218299252533,0.333333333333,0.5,0.5,-0.175,0.5
2025-01-16,0.0585722746567,0.00155450488564,0.519588685783,-0.492594541547,0.0245838869177,-0.00237569020303,-0.0579122152861,0,0.422650104894,0.945692451638,57.5909376651,56.2254951442,73.0081718318,62.282781857,0,0,4.80299183436,-0.0662391856579,0.0778184503448,-0.0353561171143,-0.190544527291,-0.121891820347,-0.0586689817187,0.0537402578852,0.333333333333,0.5,0.5,-0.175,0.5
2025-01-17,0.0881058111065,0.0289306436612,0.879819010809,-0.360190811331,0.0596353678694,0.00421699691618,-0.0193742348098,1,0.450787612646,0.98710828407,64.3124004935,59.8451623277,64.3077961368,59.1636618947,0,0,0,-0.06785686514,0.0277315990322,-0.0886183155328,-0.171061810272,-0.105677379857,-0.0565872131685,0.0476525815827,0.333333333333,0.5,0.5,-0.15,0.5
2025-01-18,0.109219222551,0.07216788226,1.12039036474,-0.277895376327,0.0523139893149,0.016199629756,-0.0148634166666,2,0.440870774606,0.969984431684,65.0114092734,60.2441951151,69.131244423,64.2638879448,0,0,0,-0.123855921287,0.212302538023,-0.0881250297806,-0.187482590129,0.117871281997,-0.0430961921639,0.130555210455,0.333333333333,0.5,0.5,-0.125,0.5
2025-01-19,0.0880370432519,0.0478917364462,1.07920017684,-0.252273344416,0.0169057020316,0.0194337405615,-0.0452464032644,3,0.46395708007,1.01017080048,56.9238188555,56.333896623,66.9028799477,63.4582784244,0.1,0,8.0875904179,-0.132660804354,0.188796343227,-0.119972348666,-0.168777492783,0.119097523298,-0.0384945393733,0.129051857892,0.333333333333,0.5,0.5,-0.1,0.5
2025-01-20,0.0887447470934,0.0111613120631,1.0857320044,-0.15338362231,0.022758422247,0.0231924707227,-0.0364985724615,4,0.464084451189,1.03515513175,58.5236874131,57.1640667785,46.371786329,52.4863729352,0.1,0,6.48772186029,-0.104988470842,0.15759191196,-0.117328231292,-0.165436396889,0.0523344948418,-0.05235187794,0.110200248374,0.333333333333,0.5,0.5,-0.05,0.5
2025-01-21,0.115224281131,0.0595818818858,1.30014682978,-0.0211256284836,0.0497745565178,0.0348594696383,0,5,0.484397187278,1.05950882056,64.4686324985,60.4277765416,47.6316374137,52.0208315914,0.05,0,0.542776774851,-0.125045051698,0.138255348819,-0.137552982797,-0.213598605656,0.0384243750417,-0.0789819094761,0.111586685627,0.333333333333,0.5,0.5,0,0
2025-01-22,0.0670121748109,0.0222541224569,1.47418125732,0.0958264693186,0.0229677729348,0.0383443727537,-0.0229609222657,6,0.49138021853,1.06833356477,58.7754581858,57.5731855509,57.0311169851,57.1256552514,0.1,0,6.2359510876,-0.130653057949,0.144436353324,-0.0823216900311,-0.208597269914,0.11305512743,-0.0647586207184,0.104324690842,0.333333333333,0.5,0.5,0,0
