date,PIT_ALPHA_TOP1,PIT_ALPHA_TOP2_PRIMARY,PIT_ALPHA_TOP3,PIT_ALPHA_EQUAL_WEIGHT_ALL_ELIGIBLE,BTC_HOLD,BTC_DYNAMIC_GROSS_1_0,FIXED_V1_GROSS_1_0
2021-06-28,5307.0623850303,5238.1426857580,4882.6223763590,4485.8973665646,5978.9109039771,5089.6864400566,5129.6500984605
2021-06-29,5381.3239357951,5311.4398454200,4950.9447519334,4548.6683820236,6224.4881510764,5160.9062563172,5201.4291248889
2021-06-30,5337.0772838653,5267.7677987471,4910.2367901426,4511.2680416902,6074.2600608345,5118.4719361592,5158.6616151139
2021-07-01,5257.1620934324,5188.8904199117,4836.7129329294,4443.7181776971,5807.2820749790,5041.8300518941,5081.4179471991
2021-07-02,5272.2289615809,5203.7616235010,4850.5748064530,4456.4537400942,5856.1361466225,5056.2797849000,5095.9811379201
2021-07-03,5319.1479103507,5250.0712634659,4893.7413442697,4496.1128911383,6009.1114767550,5101.2769452893,5141.3316110661
2021-07-04,5351.4176496125,5281.9219345947,4923.4302643478,4523.3895138481,6116.1203703591,5132.2249241200,5172.5225900243
2021-07-05,5268.9397725404,5200.5151492249,4847.5486750749,4453.6734892916,5839.4256483356,5053.1253202181,5092.8019047283
2021-07-06,5292.5019848135,5223.7713728990,4869.2264652598,4473.5899060054,5931.2666578501,5075.7224301828,5115.5764447163
2021-07-07,5276.6676277091,5208.1426472816,4854.6584838222,4460.2056086894,5869.2345011038,5060.5366443762,5100.2714217889
2021-07-08,5232.6959500951,5164.7420039947,4814.2035048776,4423.0376957272,5698.2625830953,5018.3660356550,5057.7696940839
2021-07-09,5275.5009387516,5206.9911094277,4853.5851025056,4459.2194422300,5861.2077074552,5059.4177427060,5099.1437346257
2021-07-10,5261.5348447053,5193.2063848344,4840.7359670794,4447.4143304830,5806.9666190421,5046.0236963709,5085.6445197113
2021-07-11,5295.5044998795,5226.7348960670,4871.9888498302,4476.1278400734,5938.0229613790,5078.6019629844,5118.4785872928
2021-07-12,5233.6257365997,5165.6597159085,4815.0589303584,4423.8236157955,5734.8208062950,5019.2577383374,5058.6683983178
2021-07-13,5214.3957042212,5146.6794126556,4797.3668477000,4407.5690581237,5672.9671768098,5000.8153632647,5040.0812157435
2021-07-14,5219.2939464623,5151.5140443043,4801.8733459162,4411.7093923380,5688.6099780793,5005.5129747315,5044.8157123391
2021-07-15,5168.3676579827,5101.2491055945,4755.0199611931,4368.6629597156,5525.6787199145,4956.6726142623,4995.5918627286
2021-07-16,5140.9668989835,5074.2041841441,4729.8106176218,4345.5019369655,5439.6857781544,4930.3941834833,4969.1070966000
2021-07-17,5148.5674912553,5081.7060719923,4736.8033415069,4351.9264849324,5463.2929751949,4937.6834574008,4976.4536050949
2021-07-18,5159.5970665151,5092.5924126423,4746.9508104942,4361.2494472462,5508.0963846150,4948.2612640228,4987.1144674917
2021-07-19,5119.0792858990,5052.6008126234,4709.6734981274,4327.0010076805,5345.3575199062,4909.4030815441,4947.9511748360
2021-07-20,5072.7855532628,5006.9082694777,4667.0821738776,4287.8703326941,5163.4850393289,4865.0055285923,4903.2050171791
2021-07-21,5179.3339660733,5112.0730006888,4765.1092228947,4377.9324442281,5571.5255605106,4967.1897451225,5006.1915729441
2021-07-22,5188.1668730408,5120.7911998862,4773.2357053210,4385.3986300819,5596.3668489089,4975.6608584347,5014.7292005068
2021-07-23,5274.0991704201,5205.6075450375,4852.2954426288,4458.0345703724,5829.7106454419,5058.0733904540,5097.7888266677
2021-07-24,5312.9714848791,5243.9750476009,4888.0588873800,4490.8921477688,5937.8756330568,5095.3535046568,5135.3616602289
2021-07-25,5382.1481232595,5312.2533296463,4951.7030238104,4549.3650424561,6132.5015465141,5161.6966852696,5202.2257602026
2021-07-26,5518.5978998767,5446.9311132309,5077.2400317114,4664.7018614319,6454.2978011508,5292.5575132404,5334.1140930087
2021-07-27,6013.3754897493,5937.9151451127,5461.1372132386,4909.3947020708,6839.1315116735,5606.7575761152,5529.3897934084
2021-07-28,5985.8482168748,5920.5679969147,5462.7724192514,4934.0825874421,6936.4878002616,5686.5707962138,5566.6696735016
2021-07-29,6058.1356947195,5980.3921087881,5509.9713018756,4955.1569530266,6935.9539517529,5686.1331442742,5644.9352675292
2021-07-30,6343.8271450262,6202.4931779329,5727.4377888576,5122.0340612497,7315.5219747126,5997.3050942137,5864.9503351190
2021-07-31,6333.5353907358,6200.9796830561,5727.7800356685,5107.2343169082,7186.4727641064,5891.5098425765,6169.4146619621
2021-08-01,6015.2361324394,5984.6037879522,5552.2422968922,4896.6737287981,6906.3080267763,5661.8292521529,5975.7748865191
2021-08-02,5986.8862314945,6014.7977342360,5575.5128460495,4881.3706235641,6785.3913395559,5562.7010878539,5955.5561422488
2021-08-03,5814.6868277103,5829.6339779720,5573.4321306841,4787.0372153889,6622.3300858127,5429.0225764471,5846.5114174885
2021-08-04,6139.6582810422,6033.5399475256,5779.2849717406,4999.1203252224,6885.1170142200,5644.4567436709,6223.1027918155
2021-08-05,6334.7229851291,6203.9884520064,5876.8318349112,5101.0756855803,7082.5854976586,5806.3424909582,6454.4536886110
2021-08-06,6584.3341843465,6410.9394254935,6055.9056193815,5256.6846327734,7424.8049243018,6086.8958565063,6699.1144527686
2021-08-07,6971.9154792727,6906.6899401923,6438.3314874159,5473.5472384827,7725.6441584234,6333.5255129509,7078.9674511812
2021-08-08,6778.1675446624,6667.2545310597,6229.8663561575,5249.8697716259,7590.7659460810,6222.9516136754,6802.4544978864
2021-08-09,7142.6549397372,6997.0586196983,6535.0797021741,5537.1851417343,8016.9833156742,6572.3669541992,7113.0325453483
2021-08-10,7060.6446892076,6936.8122652368,6479.0121370112,5699.8769314696,7901.1295229145,6477.3893785863,7152.7219204102
2021-08-11,7068.0150215220,6992.9916378086,6579.2691927608,5859.0372285742,7888.3050257851,6466.8757854030,7212.4140347607
2021-08-12,6866.1082660712,6797.4257689201,6447.3122433031,5744.5204380259,7695.5649148520,6308.8663838656,7014.2361976657
2021-08-13,7426.0122155168,7489.4853317562,7053.8372672233,6205.0980342858,8285.0515311139,6792.1307495389,7625.6097281912
2021-08-14,7305.8635590265,7439.0877827269,6993.1332093551,6157.9158353851,8158.2642435722,6688.1898348531,7499.5172893559
2021-08-15,7330.7342328671,7440.2945602631,7018.2623791794,6215.1503902785,8141.8518684784,6674.7348796089,7970.9072226941
2021-08-16,7097.3697569322,7108.6622727402,6734.6868581117,6076.6285190375,7955.9529915189,6522.3339592574,8076.2535766759
2021-08-17,6869.7996014832,6812.4197246135,6463.1208955856,5856.7012937615,7747.0344975333,6351.0614304363,7952.6340265466
2021-08-18,6872.9920708402,6969.7073846099,6607.8548925730,5921.3419016323,7748.6533758032,6352.3885957334,8279.4031190875
2021-08-19,7213.6965548027,7501.4163085152,7009.9553214557,6258.9603482792,8104.8984587204,6644.4402713285,8571.5430880916
2021-08-20,7550.4334070984,7778.8662500859,7259.6606398523,6551.6234539770,8548.9373554774,7008.4657977031,9033.3554795122
2021-08-21,7451.2332016091,7674.5433908982,7171.2758247854,6521.7522227249,8462.1696400700,6937.3331480542,8754.1343104509
2021-08-22,7504.4237215143,7715.8704569123,7332.6131489273,6587.3698105666,8534.5078462731,6996.6364068057,8748.5277085899
2021-08-23,7596.7069965194,7830.0659603077,7504.8946596221,6678.9823087695,8577.7755745935,7032.1075281238,8964.3614580439
2021-08-24,7295.0166032024,7488.9299563605,7120.0629176694,6293.6097652019,8263.2140072142,6774.2282275068,8516.2639866390
2021-08-25,7469.5461395851,7636.4237547844,7324.1458069108,6518.5803379163,8488.4200805383,6958.8534033265,8694.8635222595
2021-08-26,7125.4625904823,7226.7108253296,6959.4849768070,6110.7749852972,8119.3279679247,6656.2696622260,8536.3945214387
2021-08-27,7431.1020797172,7587.6995963493,7435.4829556618,6520.3875828807,8505.1600444897,6972.5769177155,9263.7434475099
2021-08-28,7568.4176325098,7654.3953571939,7434.3621115222,6530.4888974392,8474.9057402061,6947.7742728968,9514.4116138622
2021-08-29,7471.7272166974,7558.8592873266,7370.4213180182,6521.7644104217,8452.8030253264,6929.6543458428,9403.9500834352
2021-08-30,7111.7488884828,7207.4329666374,7050.1396237666,6309.3247222138,8143.4274148889,6676.0265212096,9729.2410583706
2021-08-31,7274.6704560084,7265.9649997335,7105.4350920363,6409.8002963967,8163.8765860111,6692.7908640094,9901.3064214834
2021-09-01,7741.5304996741,7651.5787520573,7444.3711265427,6723.8941812188,8460.2023736499,6935.7203722382,10515.3263033615
2021-09-02,7757.4615914727,7618.9781675569,7619.5651885558,6760.9678310169,8535.7939358623,6997.6907501145,11079.6191667899
2021-09-03,7943.7290895163,7786.3925705377,7923.2421557442,6895.7708409607,8666.2228328740,7104.6170762448,11845.0996139284
2021-09-04,7897.9774896651,7658.7983568696,7810.4557668344,6947.5052259482,8651.7499918103,7092.7521616509,11566.2371534097
2021-09-05,8133.4235239441,7873.9758337208,7837.6751925847,7158.9175997307,8970.8874035498,7354.3827646066,11844.8640893481
2021-09-06,8209.1221889390,8210.1900888926,8062.6172943677,7231.5826738690,9128.0988562642,7483.2655770009,12521.9015633573
2021-09-07,7261.3067971045,7254.6354321824,7342.5935671769,6227.4048703055,8122.7702508412,6659.0916646671,11772.4844488737
2021-09-08,7433.9220254108,7333.6983407399,7401.2266993220,6293.9701895599,7981.4355914374,6543.2247346297,12198.4246331129
2021-09-09,7427.8190597500,7622.3189082013,7624.8946218559,6504.2614355799,8041.5507467206,6592.5074691038,12070.9280728247
2021-09-10,7723.2512401321,7729.6042096885,7598.6224226467,6298.6169460959,7773.8933173086,6373.0804384059,11502.4358950822
2021-09-11,7692.6666393168,7700.2825990805,7657.5724947645,6416.3476971714,7829.8399477106,6418.9457932874,11582.4929167217
2021-09-12,8213.4989973151,8039.5261811781,7915.6242168845,6637.8465071981,7977.4369274453,6539.9466079269,11699.5784352542
2021-09-13,8027.8183484003,7848.5153371019,7667.8081309648,6353.9658127224,7789.4615877799,6385.8433920445,11362.4856370665
2021-09-14,8489.2345981449,8070.6564461061,7902.3433667020,6625.3336575330,8165.7190566758,6694.3013315799,11457.9034085937
2021-09-15,8379.2158034480,7995.4756440685,7922.9500100741,6819.3536747827,8340.7607029260,6837.8014345642,11736.3620757983
2021-09-16,8212.8176404317,7839.2458917186,7847.3993722823,6712.5074194753,8274.2740310260,6783.2952957731,11488.6828692296
2021-09-17,7964.0222649229,7572.4626082245,7542.2361479216,6527.6441999238,8198.3843456205,6721.0805148656,11121.6428773543
2021-09-18,8478.6088214746,7938.7274102554,7843.0959650244,6673.6416928595,8370.4568928595,6862.1465341734,11801.5338586464
2021-09-19,8263.2660191607,7599.5754322188,7470.8971392928,6500.9999028590,8188.2914889122,6712.8063355027,11189.2412996129
2021-09-20,7477.5093419928,6812.0232875029,6674.7430510791,5746.8825677011,7455.7872038246,6112.2952994243,9955.8334372965
2021-09-21,7049.9768673553,6238.5393815879,6149.2732839579,5365.9289973833,7060.3857194137,5788.1429908243,9328.9947329312
2021-09-22,7837.1106215509,6990.4495819157,6859.1173275665,5992.4451079832,7547.3023577558,6187.3199252496,10440.8882808173
2021-09-23,8026.7530625906,7230.3237772668,7087.5782174849,6283.6990431514,7776.3805660423,6375.1194985786,10645.3027085391
2021-09-24,7585.7919697022,6873.5875018056,6813.4035015327,5993.1472547399,7420.2464126853,6083.1587636462,9984.5905554653
2021-09-25,7511.0903269947,6689.3115275418,6633.3488233948,5904.6175402511,7395.9927043015,6063.2754403034,9856.4558695480
2021-09-26,7458.2568317181,6652.1282890605,6645.5336790863,5908.7775021015,7480.9682140011,6132.9388298697,10012.8343436246
2021-09-27,7253.3402162619,6523.5023287846,6480.4510360639,5743.1643878136,7305.2921893283,5988.9186599703,9810.6036002490
2021-09-28,7017.1212885438,6496.6912308419,6377.4934674585,5520.7662941773,7111.0250636675,5829.6574033721,9492.3581458017
2021-09-29,7077.8209482101,6562.5621746338,6443.4265536621,5619.1325400803,7197.2970626026,5900.3836619344,9859.4607419411
2021-09-30,7522.7409097429,6947.1958201438,6777.1624532896,5903.3964310304,7595.9189708094,6227.1760916500,10366.7633030897
2021-10-01,9261.6946012520,8414.6325487563,7960.5065055090,6464.9177859912,8344.2619171713,6840.6717492324,11520.8843680123
2021-10-02,9343.9663211946,8422.7398583447,8214.3166458971,6540.7528316937,8256.4351711184,6768.6709004437,11695.8385808700
2021-10-03,9493.4341686396,9090.2200584409,8762.4439973580,6692.0176731115,8354.3842395441,6848.9700847088,11871.5160956743
2021-10-04,9512.2790032869,9037.3359345435,8758.9625692876,6673.2294365856,8532.0327304601,6994.6072932679,11803.0173111214
2021-10-05,9744.5232745635,9080.2858062480,8789.7519218887,6855.3590434636,8921.5081497695,7313.9013811498,12065.8567126234
2021-10-06,9994.7113467962,9104.3377868782,8879.8261597555,7045.7942474973,9587.6072268529,7859.9730629863,12101.3028179056
2021-10-07,9823.9102181661,8956.9236520879,8795.3651503030,7020.1830801218,9322.4543789184,7642.5993019396,12003.2125364165
2021-10-08,9946.1745757439,8917.2982674139,8721.8866856501,7046.7996939983,9351.2631323700,7666.2168762468,12011.2499545708
2021-10-09,10021.5348710430,8970.7880463098,8791.1828135005,7130.1091273113,9524.2941803406,7808.0686797187,12066.0350467199
2021-10-10,9779.3119263255,8636.5760601917,8440.4936084787,6921.5523409140,9473.9044275974,7766.7588836621,11636.4945866967
2021-10-11,10041.8849161800,8708.8862695697,8550.6905730571,7116.7037048903,9961.3618475457,8166.3791538183,11822.9639009860
2021-10-12,10057.7252440934,8650.8923125137,8538.4833853339,7023.1297959129,9705.8044065728,7956.8717600999,11979.5993689095
2021-10-13,10118.7646858932,8844.5472422452,8732.0769463060,7270.8688461403,9943.2751294019,8151.5515629456,12155.3751426353
2021-10-14,10163.9470633505,8865.1356381426,8696.6751868881,7303.8398268823,9939.9715084358,8148.8432363329,12222.9248661455
2021-10-15,10974.1927374756,9290.5610085733,9036.7295297312,7455.3338750896,10689.5225470398,8763.3292945707,12964.5697861654
2021-10-16,10749.2709847954,9126.5580582815,8926.3142593338,7420.8441459942,10551.4065781576,8650.1010647010,12711.3894036303
2021-10-17,10885.8053690610,9171.4520209125,9073.3005383316,7381.2496401899,10664.5477965143,8742.8548569200,12845.4568348357
2021-10-18,10869.7945813585,9104.1042911198,8986.1566319709,7388.7111698705,10748.0066911324,8811.2749171127,12676.1248868278
2021-10-19,11096.0764505314,9067.9940226915,9085.3832762605,7602.0775827841,11141.5899707198,9133.9366514122,12849.8387496277
2021-10-20,11811.1953535537,9608.2015062551,9550.0743077105,7898.2182509063,11439.8552923887,9378.4562002913,13867.7828281031
2021-10-21,11690.5672765141,9473.3765175170,9297.6900818229,7570.9346228653,10779.7793437719,8837.3223122528,13886.7020246799
2021-10-22,11631.0541368733,9392.9425250971,9230.9204858207,7548.0445566873,10518.9336826690,8623.4796066272,13837.7092787410
2021-10-23,11735.8945394286,9564.2395810631,9342.8826670104,7604.3524792071,10622.6753540690,8708.5275986256,14161.2643658338
2021-10-24,11772.9956673107,9542.7939960446,9278.1975810081,7548.7677450091,10547.3593824829,8646.7831514583,14137.2343541481
2021-10-25,12207.1036308256,9887.9477204752,9618.0767927844,7992.3224954137,10933.2833225899,8963.1657171841,14644.1398120463
2021-10-26,11660.5009773825,9499.1974617686,9269.1728910233,7824.4342142238,10456.6380682172,8572.4093197508,14109.3895792537
2021-10-27,11106.1966289115,9040.5480169173,8770.2200945776,7351.2394230305,10124.6518935069,8300.2452303420,13340.6209327111
2021-10-28,11603.7361148094,9545.5724870617,9219.2209542087,7665.7876537665,10499.4638115709,8607.5180993658,14211.0283643557
2021-10-29,11934.4873609101,9812.7702475030,9501.8299190926,7973.1717656762,10790.2760534105,8845.9275724661,14611.9370821074
2021-10-30,11794.3813358398,9670.7197953617,9340.2488919343,8150.9593950914,10721.8949126144,8789.8683376688,14343.0328136403
2021-10-31,11864.1529449758,9688.3689443204,9385.4929006700,8059.1687023597,10624.9372771334,8710.3819355771,14437.6156188211
2021-11-01,11844.1693806586,9688.2404815761,9388.4706311694,8200.4063290659,10557.5666353002,8655.1511133796,14482.7997814338
2021-11-02,12479.9924920094,10225.6724824782,9867.3079177291,8611.0027734620,10957.7588900943,8983.2309218523,15385.6843233480
2021-11-03,12884.5388589610,10485.6571331274,10216.1474605830,8553.5677309073,10901.6857306627,8937.2618377774,15927.8249525350
2021-11-04,12753.1714758970,10512.4885450334,10172.5968843143,8337.9406407625,10641.4397824949,8723.9107801098,15812.5526740272
2021-11-05,12492.4385204812,10315.6792944064,9931.8162076135,8260.1334746062,10562.0748819597,8658.8469987519,15459.5880559328
2021-11-06,12601.9190870947,10641.9115814962,10331.6339779882,8385.7573702584,10654.5433367993,8734.6531458978,16066.1150497056
2021-11-07,12934.5175845967,11364.4631542593,11042.9608588620,8554.9655902650,10967.0492407652,8990.8472023581,16132.8458391519
2021-11-08,13691.2989952578,11883.7619807430,11577.6225192271,8927.7281454924,11704.0791052560,9595.0683332874,16558.6236842798
2021-11-09,13539.7031315207,11692.9171044691,11384.1674062127,8836.9077295543,11603.8663804915,9512.9133911229,16207.0183951237
2021-11-10,13164.5184030859,11298.8993694082,11003.0319157710,8672.9753633244,11245.9053559392,9219.4549771507,15800.4122656122
2021-11-11,13240.0593567065,11246.8972346797,11012.3818802705,8833.1290034234,11227.1565269827,9204.0845841972,15932.1370605645
2021-11-12,13100.8534806355,11146.7364360369,11013.4345004650,8732.1999527381,11114.1418376556,9111.4345211717,15707.3872754461
2021-11-13,13114.2697413592,11246.2413717523,11075.3288068856,8765.2751855219,11158.8204513204,9148.0622940442,15981.5569649123
2021-11-14,13247.5208349958,11339.0451548963,11162.7007183522,8934.1478677735,11356.2577358202,9309.9224642702,16033.9771843895
2021-11-15,12933.3303701083,11064.4579984560,10926.2539966671,8702.8099097031,11024.7932766980,9038.1860801658,15725.7786500713
2021-11-16,12113.2806955799,10361.0631031456,10232.1948200796,8181.9778184057,10409.8500596333,8534.0522533381,14657.6944996007
2021-11-17,12206.2709724660,10374.3561363946,10282.6654296776,8259.0108895483,10459.4217068697,8574.6913620069,14617.7060909512
2021-11-18,11385.3587743825,9647.1406009146,9585.7327366848,7752.9423192058,9860.8787319781,8084.0025437883,13442.1270154807
2021-11-19,12036.5301584832,10319.0122178751,10170.9701485768,8131.2980806641,10062.0460229413,8248.9205937994,14335.8271344891
2021-11-20,12370.5683571190,10866.1235448524,10606.8170224516,8580.7423426201,10348.9497310565,8484.1258294854,14701.9323775159
2021-11-21,12073.4002541357,10904.6240427182,10532.5122592774,8401.4469686643,10160.8045305019,8329.8833607131,14760.6669048296
2021-11-22,12394.3211938744,10985.1659686472,10421.7556648519,8079.4148545233,9749.1795979046,7992.4309801851,14035.8609328840
2021-11-23,12387.7729627615,11153.0454799588,10430.0010365259,8355.5897682565,9973.4809020029,8176.3144212243,14503.8458036215
2021-11-24,12257.0261998684,11141.2454941297,10365.4009626857,8415.1430076111,9903.6334110822,8119.0530645412,14103.7435135833
2021-11-25,12463.0492397543,11463.7037213222,10560.3697790383,8699.8395493617,10219.4481358374,8377.9597104578,14878.5553256578
2021-11-26,11273.3235969753,10375.9503209198,9591.6800526961,7868.9092618075,9312.2817915887,7634.2597589754,13482.9689147119
2021-11-27,11723.7063885063,10743.8947567194,9860.2250708011,8002.4931509818,9484.6559285697,7775.5730232101,13715.9223647523
2021-11-28,11910.3556395306,11005.8086022895,10142.4008392776,8190.9466648171,9927.3082058236,8138.4617913002,14271.9349120304
2021-11-29,12019.6964022533,11173.3992924657,10196.2766040190,8220.4543912913,10014.2093833582,8209.7038539340,14469.4302081496
2021-11-30,11985.9130311907,11258.2383181377,10223.8322073758,8041.1274752010,9871.0946511673,8092.3776104490,14614.5704005514
2021-12-01,11970.7987460086,11210.9807812385,10213.5592521530,8096.4801062073,9911.5683411888,8125.5581638240,14608.6614936463
2021-12-02,11809.4569782505,11100.6583099253,10105.1307785722,7937.6710721247,9789.5926233229,8025.5618003852,14545.4824598298
2021-12-03,11147.4096642854,10517.6615532067,9510.4220056647,7789.0977633214,9290.5326646823,7616.4297052839,13505.7063804545
2021-12-04,10454.9067057448,9906.1601841893,8811.7743477189,6957.4725620864,8519.4716910362,6984.3096841588,12656.7420209394
2021-12-05,10468.4605889355,9919.0026649291,8823.1980517818,6966.4923241047,8561.7393200399,6993.3642381869,12673.1503933673
2021-12-06,10541.3492715822,9988.0656404520,8884.6312756318,7014.9978750268,8742.9687558227,7042.0568900109,12761.3896554163
2021-12-07,10551.4562442793,9997.6421286343,8893.1497985849,7021.7238064200,8768.4530890156,7048.8087654004,12773.6251874626
2021-12-08,10541.3467683468,9988.0632686039,8884.6291658144,7014.9962091878,8748.0420499297,7042.0552177463,12761.3866249919
2021-12-09,10298.7757783285,9758.2240982708,8680.1815425592,6853.5714299037,8240.9552976405,6880.0077731957,12467.7294428825
2021-12-10,10270.0608363492,9731.0163169932,8655.9795485815,6834.4623716820,8170.7490189234,6860.8250054302,12432.9670463344
2021-12-11,10428.3216621404,9880.9705093447,8789.3675092976,6939.7808966661,8560.6404240837,6966.5497765168,12624.5580858757
2021-12-12,10473.5909133125,9923.8637140523,8827.5220751340,6969.9064235407,8675.7142433729,6996.7915068597,12679.3611797427
2021-12-13,10247.1420354305,9709.3004548129,8636.6627523919,6819.2104968412,8094.8679998898,6845.5142993941,12405.2214758744
2021-12-14,10331.3176823039,9789.0579758511,8707.6090388293,6875.2272332886,8379.2168615705,6901.7471097075,12507.1247713229
2021-12-15,10357.5295584523,9813.8940696741,8729.7013581920,6892.6705653274,8469.6417859174,6919.2577260694,12538.8569487237
2021-12-16,10296.1055312664,9755.6940044236,8677.9309615424,6851.7944488946,8255.9983859749,6878.2239378215,12464.4968336256
2021-12-17,10219.8166685636,9683.4093140410,8613.6319426892,6801.0261652564,7995.8027027641,6827.2598252221,12372.1413032056
2021-12-18,10256.4464466684,9718.1165055665,8644.5048474554,6825.4023441447,8117.7004232829,6851.7300305664,12416.4854245646
2021-12-19,10248.5562220864,9710.6404150763,8637.8546801678,6820.1516018298,8091.1379934264,6846.4590345155,12406.9334945635
2021-12-20,10260.5789630883,9722.0321186630,8647.9878820922,6828.1524279487,8131.5111535340,6854.4907222937,12421.4882615766
2021-12-21,10387.7273774025,9842.5068961825,8755.1531746329,6912.7664401825,8473.9576391208,6939.4311169250,12575.4145206662
2021-12-22,10368.8182731059,9824.5902737416,8739.2158961025,6900.1829157170,8421.6612845608,6926.7990539163,12552.5231011954
2021-12-23,10510.4863698014,9958.8226393048,8858.6189032729,6994.4594045870,8811.7606826466,7021.4391963427,12724.0269321657
2021-12-24,10509.3393219944,9957.7357965778,8857.6521298023,6993.6960736584,8808.5003935399,7020.6729210108,12722.6383125838
2021-12-25,10478.8759293627,9928.8713355494,8831.9764782358,6973.4234663221,8735.6439382975,7000.3221159621,12685.7592363305
2021-12-26,10506.0138841501,9954.5849009366,8854.8493302444,6991.4830799694,8800.7855892795,7018.4513911211,12718.6125273628
2021-12-27,10499.3022057566,9948.2254982999,8849.1924844052,6987.0166299491,8787.9506925038,7013.9677126226,12710.4873489806
2021-12-28,10228.0136943228,9691.1761026399,8620.5406931300,6806.4810758945,8240.6346418804,6832.7357771365,12382.0646476498
2021-12-29,10150.9343650975,9618.1424349385,8555.5754404383,6755.1867570371,8053.6004702027,6781.2436002373,12288.7521760410
2021-12-30,10198.2674450179,9662.9911442480,8595.4694759549,6786.6857090694,8167.3396682201,6812.8640534632,12346.0537473004
2021-12-31,10133.6735660456,9601.7876031713,8541.0274133170,6743.7001374830,8010.6620640143,6769.7126732413,12267.8561999388
2022-01-01,10242.6791384478,9705.0718018330,8632.9012610410,6816.2405532369,8271.6446537932,6842.5328997994,12399.8186791431
2022-01-02,10211.7489846658,9675.7650785393,8606.8322062576,6795.6573283133,8195.9924269776,6821.8702790155,12362.3745404143
2022-01-03,10151.8492071406,9619.0092596820,8556.3465024741,6755.7955609790,8050.3835129554,6781.8547525242,12289.8596866154
2022-01-04,10114.7909181733,9583.8960485367,8525.1124332199,6731.1342190899,7943.9448666219,6757.0982842172,12244.9968086961
2022-01-05,9970.8359061168,9447.4968009027,8403.7819308858,6635.3358466370,7531.2730362998,6660.9303878325,12070.7244309982
2022-01-06,9947.6488168166,9425.5267319888,8384.2390115232,6619.9054327518,7467.3464106574,6645.4404540718,12042.6540698033
2022-01-07,9851.7588344047,9334.6697255548,8303.4194584653,6556.0931061202,7204.6114804815,6581.3819835734,11926.5693639386
2022-01-08,9859.1132532219,9341.6381331088,8309.6180292321,6560.9872834257,7224.2425460969,6586.2950392335,11935.4726458427
2022-01-09,9871.0945565766,9352.9905739854,8319.7163060054,6568.9605338521,7256.2873228139,6594.2990449510,11949.9772483135
2022-01-10,9868.3730405564,9350.4119021331,8317.4225136523,6567.1494346648,7248.9850378556,6592.4809597944,11946.6825726991
2022-01-11,9926.9933978386,9405.9554536574,8366.8298756778,6606.1597806056,7406.1583585337,6631.6417806968,12017.6485564403
2022-01-12,10001.6775257677,9476.7196369547,8429.7763658942,6655.8601543645,7609.5355743300,6681.5338641586,12108.0613900372
2022-01-13,9895.6896548206,9376.2947496999,8340.4459463441,6585.3279416167,7376.8348225916,6610.7295868662,11979.7521494402
2022-01-14,9935.8281637643,9414.3265093648,8374.2761366482,6612.0390909860,7463.4725424206,6637.5437693944,12028.3439510798
2022-01-15,9937.7670430592,9416.1636227330,8375.9102943996,6613.3293654834,7467.6895989844,6638.8390208794,12030.6911642818
2022-01-16,9936.7609192274,9415.2103073068,8375.0622967636,6612.6598158498,7465.5004734439,6638.1668885860,12029.4731476951
2022-01-17,9867.4389861853,9349.5268734589,8316.6352587701,6566.5278454109,7314.6986693826,6591.8569728787,11945.5518036218
2022-01-18,9879.5921692856,9361.0421726316,8326.8784020234,6574.6154774044,7340.7844487849,6599.9758013685,11960.2644842381
2022-01-19,9807.3497617530,9292.5915511912,8265.9898822661,6526.5400060134,7220.8227957473,6551.7148880253,11872.8076048180
2022-01-20,9704.9118395944,9195.5302866195,8179.6514882358,6458.3701932361,7051.1179013098,6483.2821232103,11748.7959430774
2022-01-21,9340.3196828966,8850.0744726367,7872.3600026022,6215.7434536609,6316.9722053854,6239.7194973101,11307.4195635401
2022-01-22,9265.8272524477,8779.4919251969,7809.5750819707,6166.1706496639,6078.8393717435,6189.9554756861,11217.2387994988
2022-01-23,9330.7788992187,8841.0344559195,7864.3186842780,6209.3943065544,6282.1749889547,6233.3458595807,11295.8694616513
2022-01-24,9353.2111498301,8862.2893053508,7883.2253982318,6224.3223946309,6354.2445376291,6248.3315299069,11323.0260128219
2022-01-25,9369.1423997079,8877.3843719703,7896.6528331149,6234.9242332722,6405.8909142970,6258.9742631166,11342.3124326293
2022-01-26,9358.4183387002,8867.2231845817,7887.6142057650,6227.7876454178,6380.0685926003,6251.8101472371,11329.3298515875
2022-01-27,9383.0083068950,8890.5224995080,7908.3395223124,6244.1516392662,6440.8649247144,6268.2372620675,11359.0985422612
2022-01-28,9421.7521466018,8927.2327919178,7940.9942348287,6269.9346719891,6537.3147108023,6294.1197479166,11406.0019530586
2022-01-29,9452.7681430611,8956.6208522656,7967.1356409322,6290.5750230152,6615.3605895351,6314.8397151561,11443.5500131951
2022-01-30,9433.2991705211,8938.1737473768,7950.7264851517,6277.6189205772,6565.9484035416,6301.8336370266,11419.9808155172
2022-01-31,9473.4779489105,8976.2436628656,7984.5906160043,6304.3568682310,6667.3692205482,6328.6747212085,11468.6213674709
2022-02-01,9488.9400923656,8990.8942450437,7997.6226709899,6314.6465285663,6706.8341448813,6339.0040719440,11487.3398856088
2022-02-02,9367.3449640801,8875.6812783176,7895.1378892132,6233.7280859115,6395.1515462454,6257.7735018459,11340.1364515631
