date,PIT_ALPHA_0018_ELIGIBILITY_EXIT,PIT_ALPHA_0016_DAILY_TOP2,BTC_DYNAMIC_GROSS_1_0,FIXED_V1_GROSS_1_0
2025-07-04,25216.2151062479,18510.8658023412,22560.6338673938,53463.4620623907
2025-07-05,25341.4346254718,18433.7537176207,22605.3187989316,53569.3549710772
2025-07-06,25492.6947765324,18545.1558531713,22815.4390969780,54067.2912723873
2025-07-07,25314.0034812598,18415.1190467187,22618.8613333541,53601.4476321070
2025-07-08,25545.4195150120,18583.4667288236,22756.7603524872,53928.2362773729
2025-07-09,26008.6935107139,18920.4835815082,23239.5886844168,55072.4272765484
2025-07-10,26784.6808344736,19484.9892692932,24237.4177468523,57437.0503867781
2025-07-11,27139.2312275292,19742.9132164481,24554.4952351523,57851.4665691841
2025-07-12,27260.4008097889,19580.3816282076,24532.0023432066,57678.8848261210
2025-07-13,27764.3623718816,19936.7644673561,24880.2055146023,58468.7299059921
2025-07-14,28357.0128429043,20361.8932964943,25037.8479694485,58839.1912395495
2025-07-15,28253.8193802295,20287.7591325050,24602.6378795055,59511.5476432460
2025-07-16,28594.8045101567,20532.6047617146,24784.8917282882,61945.8143043337
2025-07-17,29785.6577073129,21319.9910442230,24899.2009979360,63058.0851277929
2025-07-18,29525.2936130707,21373.9790800525,24637.4761642162,63361.9007684304
2025-07-19,29433.9690126077,21198.6002839287,24619.7509463760,63741.8502966143
2025-07-20,29538.1715923105,21090.8082608876,24499.6440011617,65047.5293781032
2025-07-21,29735.1141013263,21158.7754686748,24523.7205464694,65128.3201026748
2025-07-22,29823.7204533003,21541.1837213351,25061.5066642649,66009.5646265001
2025-07-23,28348.6125231987,21252.6387644394,24811.1243821310,64855.7243231422
2025-07-24,28112.5163464053,21249.2283881775,24724.4204051898,65429.1240783604
2025-07-25,28167.5998663252,21337.8514695818,24572.5986076872,65630.1847892717
2025-07-26,28284.4452930120,21470.9931488419,24636.4628767748,65954.5419845459
2025-07-27,28548.5646934808,21947.0125991077,24948.9231171462,68058.6079781019
2025-07-28,28306.2124568412,21735.9304258987,24666.1992069869,66931.0111443691
2025-07-29,28786.9414506221,21871.8297332813,24642.8915065832,66490.2002595939
2025-07-30,28402.9500291548,21584.9650961353,24619.8136239496,66315.5707068155
2025-07-31,27975.4492876592,21290.1663703627,24186.0388504442,64967.3074009885
2025-08-01,27508.3489132337,20576.0981034588,23670.7978559058,62412.9202667883
2025-08-02,27070.6031393154,20357.6215824840,23513.7738197867,61362.6296034239
2025-08-03,27640.1422654535,20738.5762927463,23861.1015944031,62745.1458445893
2025-08-04,28037.9364438494,21199.7473787944,24037.9004050222,64989.5604569117
2025-08-05,27795.3016383589,20997.2648281709,23844.5860537352,63776.4439801336
2025-08-06,28039.7650460803,21222.2880196372,24024.7882566057,64646.9888803454
2025-08-07,28764.8521753578,21564.8719422038,24542.8685452324,67336.1017805931
2025-08-08,28608.2862561272,21503.4754831521,24376.2987146399,67861.8410733950
2025-08-09,28440.4278402438,21457.3780361216,24331.9041891936,69463.3636934501
2025-08-10,28856.7602252989,21822.5727418449,24923.5303427909,70243.0738218589
2025-08-11,28915.9713543504,21863.1056958954,24796.5017041885,69889.3890474355
2025-08-12,29445.8574959948,22518.9144293613,25099.0421738969,73166.7963228006
2025-08-13,30169.5174798569,23081.3461015814,25761.8261769072,75167.9140186383
2025-08-14,29169.9005174382,22483.1977643388,24714.8307364149,72655.3157641279
2025-08-15,28895.4297112050,22232.6575840259,24515.7166203089,71541.3026928459
2025-08-16,28785.4062378504,22205.1863870775,24523.7832240431,71685.7810680276
2025-08-17,28936.7986177503,22403.1752366684,24528.8705537744,72338.4078085446
2025-08-18,28663.1760550347,22187.8385955126,24282.7649714188,70957.4534520855
2025-08-19,27960.4933055828,21697.5919567507,23582.0067157607,68352.5725081460
2025-08-20,28423.2392687827,22197.3596942956,23874.1468867410,71032.7176492533
2025-08-21,28070.0482923512,21857.9686090155,23504.0901346512,69376.9976802650
2025-08-22,29243.7582771020,22847.5797542342,24430.8804350637,74966.7173301124
2025-08-23,28891.2728413343,22519.9715869120,24117.9229526077,73874.8019823859
2025-08-24,28570.4047408419,22291.5902078162,23711.6761694680,73261.2278693121
2025-08-25,27409.2518451366,21406.3000509987,23005.1724695547,69580.4618027539
2025-08-26,28051.5706383881,21880.9619667743,23350.1581921676,71666.2052953829
2025-08-27,27747.1894816333,21664.0908773426,23245.4427697997,70887.7082418401
2025-08-28,27915.7736383546,21884.6684553665,23518.0672335846,71649.9474068691
2025-08-29,27010.9634419496,21296.1437125651,22642.7749169702,69492.9818550458
2025-08-30,27085.8107313872,21347.1506582441,22734.4784750395,69679.6195927713
2025-08-31,27030.4415154772,21307.0404378453,22615.3952635289,69500.3869172052
2025-09-01,27059.1274208115,21275.6237229156,22822.4548067266,69216.1837691250
2025-09-02,27441.0277217074,21572.8531685061,23240.8464143955,70025.7815804159
2025-09-03,27557.6626590422,21697.6351743845,23338.1429012907,70728.3156453813
2025-09-04,27207.4671518921,21426.4355762929,23134.4742148297,69588.7698802176
2025-09-05,27123.4189411221,21399.4079891675,23119.6655934187,69740.0497215340
2025-09-06,26573.6323330073,21118.6752074887,23021.0486989710,69673.0555304798
2025-09-07,27270.1465089905,21570.1120251833,23219.3960594255,70496.6437616128
2025-09-08,27505.0029072649,21646.6812784499,23413.2557056037,70754.4276289205
2025-09-09,27510.3054789615,21659.4303670336,23304.8569311551,70643.3308674339
2025-09-10,27956.5297249176,21940.2419323225,23809.1209932875,71847.8474549343
2025-09-11,28449.4574956213,22253.7181581256,24127.2493755732,72957.7350026734
2025-09-12,28760.3569815490,22546.2992460134,24241.4750751226,74597.5152751804
2025-09-13,28677.4294993748,22557.2573108694,24218.2572125745,74562.7294614233
2025-09-14,28473.4882328533,22428.3242065158,24082.3973038389,73964.7806812084
2025-09-15,28351.0127871828,22337.6910790751,24099.4664964078,73535.4878180027
2025-09-16,28795.2555785655,22687.4485661693,24400.1621561971,74626.8730827448
2025-09-17,29068.7457885857,22898.0920148688,24328.8413450925,75505.3162712240
2025-09-18,29200.6761795262,23006.4542333537,24459.6160133492,75539.4970230841
2025-09-19,28926.9593799493,22787.4532280488,24158.5233955932,74674.0597467539
2025-09-20,29492.0159804491,23224.9411255239,24169.6486649236,75867.7539983557
2025-09-21,29393.0023168707,23144.6146179538,24074.9344940646,75651.2991758084
2025-09-22,28534.5693688977,22468.5185252326,23535.6357574906,72761.8216433729
2025-09-23,28600.6657720313,22497.8360322826,23399.3768015357,72826.2326553916
2025-09-24,28824.5633149188,22600.3356253523,23672.6928078837,73276.4311393116
2025-09-25,27529.0518411483,21937.4068553046,22771.7005968030,69408.5649888786
2025-09-26,27615.7769938137,22006.8709721435,22845.2056604956,69629.2023095167
2025-09-27,27613.8662258401,22005.3482909507,22843.6249739432,69624.3845834092
2025-09-28,28014.1960353884,22324.3690618312,23174.7985937623,70633.7585114291
2025-09-29,28573.3485401740,22769.9548235255,23614.3082162253,72254.3847382455
2025-09-30,28319.1370391893,22731.8159043205,23559.9720689830,71507.6207686800
2025-10-01,29174.4561378282,23244.4505633151,24499.0869438347,74137.2633055368
2025-10-02,29976.2177490738,23618.2535045919,24898.6826925310,76495.2047309491
2025-10-03,31067.1899870054,24107.9739485977,25250.4123093126,78885.2999602510
2025-10-04,30735.7463383804,23846.4351512789,25283.2581725659,78172.6028134680
2025-10-05,31045.5559286235,24086.8019939006,25508.6985438048,78904.6802946671
2025-10-06,31874.9162591754,24730.2640761879,25751.6814981096,81102.3903822526
2025-10-07,31687.6229584181,24621.7107120911,25064.6885775019,80224.7175180608
2025-10-08,32068.4339300964,24905.9030888881,25472.2768195898,81274.4768827507
2025-10-09,31245.5145538783,24537.6621054997,25132.7456193183,79168.7459575642
2025-10-10,28193.2591701188,23184.2396033868,23296.7031790085,71319.3126602336
2025-10-11,28128.5562588534,22997.6459536023,22856.6719002921,70796.9259647295
2025-10-12,30423.2599258982,23849.5373205139,23747.9309721170,75958.7258783555
2025-10-13,30476.1508085887,24081.1412698533,23790.7338832245,76255.4848102985
2025-10-14,29361.0328345699,23779.0064403263,23349.0995611191,73755.9207010650
2025-10-15,28529.5513262077,23561.5427112540,22881.2298639623,71690.4648405112
2025-10-16,27942.9819526666,23605.6431519860,22350.5316080013,70175.9901163179
2025-10-17,27018.1457046123,22905.8076026063,21986.4176547288,68189.2763124750
2025-10-18,27115.9860717585,22989.9129816276,22067.1472243757,68438.1810934590
2025-10-19,27319.0089348772,23162.0431023626,22232.3684115565,68950.5915746956
2025-10-20,27824.5938966726,23590.6963051536,22613.9951428962,69341.5422194417
2025-10-21,26813.4264517375,22733.3920010655,22156.8504075783,67491.8258172317
2025-10-22,26709.8796887544,22645.6013131587,22071.2861794579,67227.3408628005
2025-10-23,27045.6007555012,22930.2377667319,22348.7039674444,68072.3328602189
2025-10-24,27086.8706391421,22965.2278656041,22531.6929882881,68344.2366229276
2025-10-25,27191.6376199620,23054.0530982924,22661.8798408567,68736.8266507955
2025-10-26,28487.4753421929,24152.7111516474,23253.1848797156,70810.4348307176
2025-10-27,28667.8500978815,23957.2513193221,23161.4889885935,70514.8085163084
2025-10-28,27865.7365835518,23670.2598881956,22916.0464395180,68982.8892462508
2025-10-29,28050.1582189520,23354.4369474364,22332.0425654708,67841.8072425830
2025-10-30,27509.8883957543,23245.6646900506,21987.3005213299,66451.3977510598
2025-10-31,28507.5266400648,23346.8703853322,22248.1552873681,67184.3717720891
2025-11-01,28715.8503099986,23433.9651491987,22347.6334042026,67537.7268960684
2025-11-02,28762.5895385048,23474.9283072978,22437.4679752991,67640.9937363360
2025-11-03,27692.0826315787,22652.7532208829,21634.1490454918,63782.9596216644
2025-11-04,26925.8254157585,22025.9373961352,21037.1169059898,62019.5286602898
2025-11-05,27241.9721713027,22284.5526303234,21284.1220080856,62747.7244523808
2025-11-06,26853.9603908786,21967.1501718055,20980.9688434325,61853.9985455620
2025-11-07,27112.1485236923,22178.3539348089,21182.6909392225,62448.6954974858
2025-11-08,26979.9122472906,22070.1816540877,21079.3748862168,62144.1094204541
2025-11-09,27292.0708192303,22325.5344634091,21323.2640249787,62863.1190404021
2025-11-10,27456.9676889682,22460.4238520754,21452.0977625724,63242.9338085956
2025-11-11,27081.4047677979,22153.2048434739,21158.6708775570,62377.8819487691
2025-11-12,26900.1085246966,22004.9003945277,21017.0243281254,61960.2937273716
2025-11-13,26683.5748692344,21827.7709410858,20847.8468283199,61461.5415055365
2025-11-14,26117.2750870846,21364.5248434647,20405.3974498154,60157.1564021256
2025-11-15,26196.1640474216,21429.0578066997,20467.0333051912,60338.8650799861
2025-11-16,26089.7443026556,21342.0040358409,20383.8876791174,60093.7434427244
2025-11-17,25924.9606287292,21207.2072439222,20255.1423812830,59714.1894038036
2025-11-18,25985.9540955652,21257.1012865879,20302.7965078518,59854.6785441037
2025-11-19,25871.6154713285,21163.5696922724,20213.4638702150,59591.3169767856
2025-11-20,25467.3045471700,20832.8341635900,19897.5762030197,58660.0484804133
2025-11-21,25376.3828037031,20758.4581101682,19826.5391478107,58450.6241233984
2025-11-22,25352.8481425781,20739.2062222660,19808.1515437248,58396.4156240261
2025-11-23,25479.5487316928,20842.8501849227,19907.1425705218,58688.2510904059
2025-11-24,25566.9425906560,20914.3403486079,19975.4232935633,58889.5495039927
2025-11-25,25493.2616711686,20854.0676812018,19917.8564746055,58719.8367532299
2025-11-26,25738.9489314823,21055.0454462708,20109.8116528675,59285.7398535886
2025-11-27,25804.3213382728,21108.5215613822,20160.8870402638,59436.3152136353
2025-11-28,25770.4602166292,21080.8223939855,20134.4313842687,59358.3212887763
2025-11-29,25763.6937951897,21075.2873074015,20129.1447868604,59342.7358698740
2025-11-30,25729.7502352614,21047.5207036136,20102.6247219268,59264.5520610102
2025-12-01,25416.0811615732,20790.9322695180,19857.5554298594,58542.0632308603
2025-12-02,25813.6605515300,21116.1612501700,20168.1837570058,59457.8266657571
2025-12-03,25978.2237948419,21250.7777248342,20296.7568326507,59836.8729764058
2025-12-04,25876.5855662095,21167.6353428889,20217.3469997173,59602.7648316668
2025-12-05,25569.2709497764,20916.2449993077,19977.2424379073,58894.9125238061
2025-12-06,25560.0170795895,20908.6751230918,19970.0123996095,58873.5976464192
2025-12-07,25660.0750673200,20990.5248320499,20048.1875921158,59104.0659474620
2025-12-08,25680.5345884439,21007.2611855124,20064.1725928011,59151.1913312571
2025-12-09,25855.2056382216,21150.1460756845,20200.6428861914,59553.5194311590
2025-12-10,25780.6325634640,21089.1436049826,20142.3790273313,59381.7517369175
2025-12-11,25835.9288985062,21134.3772643067,20185.5819912812,59509.1184037887
2025-12-12,25587.4707573544,20931.1328557112,19991.4619269582,58936.8330023900
2025-12-13,25584.2793088285,20928.5221782538,19988.9684518390,58929.4819878801
2025-12-14,25351.9435394442,20738.4662363347,19807.4447783207,58394.3320087933
2025-12-15,25184.3826956338,20601.3976563070,19676.5296808008,58008.3811829753
2025-12-16,25323.3925964806,20715.1109158346,19785.1379589149,58328.5692699332
2025-12-17,25167.7498119929,20587.7915793109,19663.5344276476,57970.0698744921
2025-12-18,25111.2158487789,20541.5455120027,19619.3645062088,57839.8525200493
2025-12-19,25269.8677526390,20671.3263765906,19743.3190590341,58205.2829626274
2025-12-20,25285.9613211407,20684.4912815406,19755.8929458798,58242.3520410132
2025-12-21,25308.2415638752,20702.7170266779,19773.3004742976,58293.6711791080
2025-12-22,25305.4019105766,20700.3941257152,19771.0818563911,58287.1304712033
2025-12-23,25220.7307064421,20631.1311555842,19704.9283404842,58092.1032774056
2025-12-24,25234.5497961016,20642.4354851271,19715.7251795862,58123.9334409740
2025-12-25,25201.1419179794,20615.1070812361,19689.6236422410,58046.9834933795
2025-12-26,25212.0351497705,20624.0179925181,19698.1345119037,58072.0743899757
2025-12-27,25250.2985557793,20655.3183286192,19728.0296676881,58160.2083048681
2025-12-28,25255.9822373584,20659.9677093794,19732.4703216696,58173.2997977806
2025-12-29,25202.2894629202,20616.0457990892,19690.5202178038,58049.6266879798
2025-12-30,25275.4747591433,20675.9130353962,19747.6998068664,58218.1978462093
2025-12-31,25226.4703251288,20635.8262941703,19709.4126980645,58105.3236129068
2026-01-01,25296.6969980178,20693.2733093206,19764.2807180666,58267.0800339154
2026-01-02,25386.8609086943,20767.0294382892,19834.7256793746,58474.7588387794
2026-01-03,25444.7713170091,20814.4014689857,19879.9710158121,58608.1466243997
2026-01-04,25527.8168787659,20882.3346266899,19944.8544191702,58799.4293991321
2026-01-05,25793.3288520211,21099.5294576948,20152.2986232034,59410.9956995402
2026-01-06,25778.4933421415,21087.3936733019,20140.7076561346,59376.8243671500
2026-01-07,25475.9446094315,20839.9019309670,19904.3266738805,58679.9495449407
2026-01-08,25441.9456231039,20812.0899871242,19877.7633043639,58601.6380698270
2026-01-09,25394.8884031112,20773.5961112415,19840.9975516721,58493.2489467845
2026-01-10,25381.2298755115,20762.4231251142,19830.3261595256,58461.7886134111
2026-01-11,25432.1762337852,20804.0984045373,19870.1304915522,58579.1357728133
2026-01-12,25460.3580385401,20827.1517615897,19892.1489036935,58644.0482581578
2026-01-13,25870.2539174192,21162.4559102172,20212.4000896875,59588.1808451945
2026-01-14,26092.9423959227,21344.6201488477,20386.3863457654,60101.1097623813
2026-01-15,25897.2693546217,21184.5551520924,20233.5072201811,59650.4067809267
2026-01-16,25889.3944880333,21178.1133321741,20227.3545958332,59632.2682278262
2026-01-17,25830.4317398578,21129.8804635447,20181.2870674543,59496.4565379747
2026-01-18,25614.3496878606,20953.1204320051,20012.4624049245,58998.7445157846
2026-01-19,25460.5353215061,20827.2967830867,19892.2874146741,58644.4566024081
2026-01-20,24836.9322032448,20317.1752536342,19405.0670045572,57208.0820115286
2026-01-21,24959.0699736164,20417.0867268154,19500.4931062373,57489.4077214412
2026-01-22,24971.6073066353,20427.3425502832,19510.2885103274,57518.2855542458
2026-01-23,24976.4534033365,20431.3067675694,19514.0747601923,57529.4477982482
2026-01-24,24931.7027767386,20394.6997375279,19479.1111463078,57426.3715609926
2026-01-25,24626.0064313578,20144.6331764619,19240.2709378385,56722.2466934745
2026-01-26,24752.0820984772,20247.7659387178,19338.7737137883,57012.6427474316
2026-01-27,24820.0691980326,20303.3809319605,19391.8919576809,57169.2406531336
2026-01-28,24823.9187687677,20306.5299683486,19394.8996229370,57178.1075516911
2026-01-29,24378.3542374592,19942.0480510442,19046.7805591918,56151.8176685469
2026-01-30,24353.7873574650,19921.9517846377,19027.5864836724,56095.2316105760
2026-01-31,24029.0110915208,19656.2774147351,18773.8391548732,55347.1590585597
2026-02-01,23918.8663667831,19566.1765255654,18687.7832061658,55093.4574985454
2026-02-02,24030.8747407157,19657.8019221499,18775.2952218788,55351.4516899970
2026-02-03,23846.4351522451,19506.9261452222,18631.1927802698,54926.6232523681
2026-02-04,23679.5647890944,19370.4223940734,18500.8171545075,54542.2628433490
2026-02-05,23003.8054755715,18817.6359110340,17972.8471680954,52985.7544182458
2026-02-06,23574.8222491271,19284.7406148741,18418.9819266436,54301.0043913185
2026-02-07,23487.0411668840,19212.9336937418,18350.3986664921,54098.8140680157
2026-02-08,23558.8804928470,19271.6998957731,18406.5266505147,54264.2849892112
2026-02-09,23545.7608657463,19260.9677425069,18396.2763007178,54234.0659308752
2026-02-10,23457.1367128710,19188.4711704288,18327.0343504362,54029.9337230647
2026-02-11,23335.1296607852,19088.6666277775,18231.7103788047,53748.9091027696
2026-02-12,23277.7413592318,19041.7216922827,18186.8729637887,53616.7239103753
2026-02-13,23462.3620821238,19192.7456412856,18331.1169255160,54041.9695634940
2026-02-14,23529.5841689773,19247.7348367442,18383.6374658511,54196.8053792152
2026-02-15,23461.6382431905,19192.1535245804,18330.5513909771,54040.3023110040
2026-02-16,23465.7913999747,19195.5509012592,18333.7962476695,54049.8684736836
2026-02-17,23369.4777830448,19116.7641727509,18258.5465278297,53828.0247592078
2026-02-18,23295.9998605133,19056.6575614702,18201.1383101636,53658.7795809457
2026-02-19,23334.7299229832,19088.3396331667,18231.3980641127,53747.9883677620
2026-02-20,23406.7854109121,19147.2826606009,18287.6949352344,53913.9571850492
2026-02-21,23403.6972739486,19144.7564943506,18285.2821773220,53906.8441329532
2026-02-22,23380.3890043984,19125.6897999040,18267.0714527172,53853.1570920151
2026-02-23,23170.1725732201,18953.7279795594,18102.8295930908,53368.9556320034
2026-02-24,23126.5534483011,18918.0465436181,18068.7500201867,53268.4856361432
2026-02-25,23415.3997442087,19154.3293810996,18294.4253040841,53933.7989868336
2026-02-26,23380.1410656279,19125.4869803523,18266.8777384365,53852.5860029045
2026-02-27,23266.3666774351,19032.4169439496,18177.9859377819,53590.5240671839
2026-02-28,23345.5488424446,19097.1897552733,18239.8508736363,53772.9080972504
2026-03-01,23260.6170115079,19027.7135864924,18173.4937303040,53577.2805893981
2026-03-02,23480.4593213016,19207.5495944056,18345.2562779919,54083.6537914249
2026-03-03,23446.2852762142,19179.5944485170,18318.5561352646,54004.9390951804
2026-03-04,23748.6465575866,19426.9328513957,18554.7906620009,54701.3821518476
2026-03-05,23630.4763274454,19330.2669163319,18462.4643950099,54429.1950652170
2026-03-06,23442.0411701127,19176.1226732288,18315.2402199736,53995.1634446318
2026-03-07,23382.4070946288,19127.3406435972,18268.6481843288,53857.8054548023
2026-03-08,23290.9897773122,19052.5591994986,18197.2239378322,53647.2396190733
2026-03-09,23467.8735535916,19197.2541502593,18335.4230319326,54054.6643967027
2026-03-10,23573.7494743086,19283.8630606812,18418.1437688927,54298.5334182813
2026-03-11,23590.4379425428,19297.5146071385,18431.1824502258,54336.9727573905
2026-03-12,23614.3502488520,19317.0754173878,18449.8651080664,54392.0511047978
2026-03-13,23640.8384232521,19338.7433463023,18470.5602887294,54453.0625711501
2026-03-14,23659.9701821644,19354.3935600868,18485.5079103024,54497.1296573717
2026-03-15,23768.4186159248,19443.1068446689,18570.2385487903,54746.9240700561
2026-03-16,23943.5998477454,19586.4090753519,18707.1074468330,55150.4272964152
2026-03-17,23862.4165542785,19519.9992954508,18643.6790315808,54963.4339724162
2026-03-18,23638.6040974817,19336.9156170209,18468.8146125352,54447.9161428045
2026-03-19,23552.9153357250,19266.8202616190,18401.8660800103,54250.5451603526
2026-03-20,23590.9359077954,19297.9219540372,18431.5715099137,54338.1197443362
2026-03-21,23487.3590717297,19213.1937471337,18350.6470451880,54099.5463133000
2026-03-22,23417.1959058278,19155.7986821429,18295.8286431231,53937.9361709420
2026-03-23,23621.6177326969,19323.0203844119,18455.5431849645,54408.7906444645
2026-03-24,23598.9715405305,19304.4952843188,18437.8497406699,54356.6285977148
2026-03-25,23649.6700830121,19345.9678447893,18477.4604544987,54473.4049512683
2026-03-26,23487.5170938788,19213.3230128446,18350.7705077142,54099.9102931985
2026-03-27,23327.4336390369,19082.3711070048,18225.6974857279,53731.1824914580
2026-03-28,23325.3680691576,19080.6814238791,18224.0836583203,53726.4247665469
2026-03-29,23300.3603743450,19060.2245609285,18204.5451746824,53668.8233589315
2026-03-30,23354.3208319187,19104.3654421098,18246.7044190789,53793.1130359736
2026-03-31,23455.3889584066,19187.0414675387,18325.6688318523,54025.9080374479
2026-04-01,23444.0006016769,19177.7255327994,18316.7711216358,53999.6766961356
2026-04-02,23362.9163286098,19111.3967538369,18253.4200709099,53812.9114505125
2026-04-03,23367.1460232151,19114.8567401935,18256.7247265153,53822.6539063796
2026-04-04,23389.9452404451,19133.5070182680,18274.5377291188,53875.1684230042
2026-04-05,23507.0740291654,19229.3210305704,18366.0503191069,54144.9567082958
2026-04-06,23495.1252654863,19219.5466702047,18356.7147635754,54117.4345551210
2026-04-07,23816.2422932631,19482.2277000871,18607.6031337382,54857.0786105956
2026-04-08,23729.1868834975,19411.0143955409,18539.5868406716,54656.5597630719
2026-04-09,23802.9667677354,19471.3680183630,18597.2309806768,54826.5004640306
2026-04-10,23922.8365839970,19569.4242535163,18690.8851323791,55102.6022878503
2026-04-11,23932.2017949655,19577.0852090231,18698.2021611034,55124.1736217314
2026-04-12,23634.8620774682,19333.8545595684,18465.8909765362,54439.2969709169
2026-04-13,24119.1318439349,19729.9982392638,18844.2503966798,55554.7384549544
2026-04-14,24074.2716254551,19693.3015605713,18809.2011587822,55451.4097895280
2026-04-15,24178.4813030862,19778.5474462640,18890.6200619062,55691.4408745078
2026-04-16,24231.1136790883,19821.6019265235,18931.7416776747,55812.6715183792
2026-04-17,24523.5619534986,20060.8312643175,19160.2311832972,56486.2814767141
2026-04-18,24279.6416652705,19861.2989225898,18969.6565383249,55924.4483268293
2026-04-19,23944.2895850164,19586.9732961219,18707.6463377817,55152.0160009316
2026-04-20,24266.9153470934,19850.8885049656,18959.7134803446,55895.1351955606
2026-04-21,24344.3647365994,19914.2438665298,19020.2246006604,56073.5280417604
2026-04-22,24631.5227155053,20149.1456223169,19244.5808043961,56734.9526119560
2026-04-23,24644.7788974433,20159.9894805449,19254.9378443327,56765.4862035148
2026-04-24,24497.0411223900,20039.1366214728,19139.5104879848,56425.1947906186
2026-04-25,24531.0283016740,20066.9389068856,19166.0646326717,56503.4790700100
2026-04-26,24717.6312648377,20219.5843735003,19311.8573164785,56933.2905110086
2026-04-27,24486.4895273742,20030.5051768409,19131.2665387478,56400.8908021842
2026-04-28,24300.3385870713,19878.2294752038,18985.8270198902,55972.1205268449
2026-04-29,24197.8988031487,19794.4314028062,18905.7909327163,55736.1661218510
2026-04-30,24289.4764471251,19869.3439977579,18977.3404422508,55947.1012455674
2026-05-01,24595.4396773716,20119.6288767122,19216.3891675634,56651.8408416340
2026-05-02,24668.5542121472,20179.4382285463,19273.5134707872,56820.2490116709
2026-05-03,24647.0042873352,20161.8099000746,19256.6765389352,56770.6120494286
2026-05-04,24852.8229774935,20330.1742682743,19417.4824484827,57244.6839843088
2026-05-05,25018.3692016904,20465.5948436523,19546.8235259799,57625.9944413756
2026-05-06,25114.2477205532,20544.0256520490,19621.7333041927,57846.8359738711
2026-05-07,24981.4571739820,20435.3999657269,19270.4306387349,56811.1605138658
2026-05-08,25012.1125593300,20460.4767679457,19294.8490697120,56883.1484952320
2026-05-09,25106.3012332339,20537.5252447445,19367.5081161138,57097.3546448141
2026-05-10,25402.9405486026,20780.1829493331,19596.3416784370,57771.9789167788
2026-05-11,25179.5026354028,20597.4056560813,19481.9380616166,57434.7055905935
2026-05-12,24924.1598350337,20388.5294397113,19286.2733979090,56857.8665554326
2026-05-13,24705.0565276708,20209.2979525891,19116.7316233355,56358.0404150794
2026-05-14,24992.9123170190,20444.7705331840,19339.4739540412,57014.7071258649
2026-05-15,24674.9899202527,20184.7027841037,19093.4661325565,56289.4514169478
2026-05-16,24517.9100770365,20056.2079008661,18971.9180113112,55931.1153758035
2026-05-17,24422.6022723411,19978.2439496345,18898.1689906631,55713.6958729223
2026-05-18,24360.0696407838,19927.0908352313,18849.7813444400,55571.0442431794
2026-05-19,24333.0144522718,19904.9590758810,18828.8460845986,55509.3249993520
2026-05-20,24445.8793698561,19997.2851446477,18916.1807699791,55766.7964032138
2026-05-21,24456.2752247686,20005.7891903341,18924.2250652080,55790.5117916263
2026-05-22,24089.9064192831,19706.0911774072,18640.7294932880,54954.7384379710
2026-05-23,24248.2947314898,19835.6564180294,18763.2901056605,55316.0594044144
2026-05-24,24294.4309973488,19873.3969324913,18798.9902713955,55421.3070703315
2026-05-25,24332.8384887739,19904.8151337390,18828.7099243368,55508.9235852563
2026-05-26,24125.2145463940,19734.9740281763,18668.0508632815,55035.2845744458
2026-05-27,23902.2292143682,19552.5669566151,18495.5051844848,54526.6026234370
2026-05-28,23775.6565149224,19449.0276106153,18397.5634403145,54237.8605473838
2026-05-29,23754.2002364581,19431.4758869853,18380.9606077495,54188.9137332976
2026-05-30,23810.1566843464,19477.2495336262,18424.2596139945,54316.5635424789
2026-05-31,23782.5116240102,19454.6352457121,18402.8679123173,54253.4986623819
2026-06-01,23483.7583818696,19210.2483009601,18171.6931507778,53571.9723005282
2026-06-02,22859.3090162884,18699.4345219591,17688.4952709913,52147.4565321398
2026-06-03,22609.2426347813,18494.8745361868,17494.9943211782,51576.9963423546
2026-06-04,22590.0998976375,18479.2153419594,17480.1817030365,51533.3272597764
2026-06-05,22387.8687137890,18313.7856354892,17323.6955495573,51071.9903986459
2026-06-06,22375.1321161278,18303.3668090134,17313.8399914852,51042.9352258745
2026-06-07,22556.9279906466,18452.0799678191,17454.5133366165,51457.6543434750
2026-06-08,22539.2167114385,18437.5917387298,17440.8083782430,51417.2507528864
2026-06-09,22441.2935971358,18357.4884047757,17365.0356353735,51193.8651141098
2026-06-10,22425.2005460574,18344.3239230898,17352.5828592335,51157.1530822204
2026-06-11,22581.0541410115,18471.8157073681,17473.1821116146,51512.6917628714
2026-06-12,22577.7557551517,18469.1175527402,17470.6298261259,51505.1673694995
2026-06-13,22640.7756288524,18520.6692422951,17519.3944995086,51648.9305130890
2026-06-14,22732.2504229090,18595.4977036739,17590.1775429039,51857.6060178235
2026-06-15,22772.9446017537,18628.7864672226,17621.6666307646,51950.4390041967
2026-06-16,22727.5777448543,18591.6753467836,17586.5618324021,51846.9465409524
2026-06-17,22646.0455557658,18524.9801623313,17523.4723601832,51660.9524549791
2026-06-18,22535.9643454993,18434.9312294432,17438.2917028923,51409.8313417695
2026-06-19,22578.3551331888,18469.6078576024,17471.0936238535,51506.5346916750
2026-06-20,22632.5140712238,18513.9111003138,17513.0017199657,51630.0839584090
2026-06-21,22562.3614625622,18456.5246713856,17458.7177481416,51470.0493699535
2026-06-22,22613.3610834683,18498.2435208530,17498.1811699177,51586.3914917763
2026-06-23,22521.5861615318,18423.1695480445,17427.1658880685,51377.0313248082
2026-06-24,22401.3798431312,18324.8380464905,17334.1504389551,51102.8124602215
